Model,Equation,R2_score,Ea,A
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9987430107640318,516688.2532400967,3.628842895089181e+44
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9980731327915,-258542.37088856287,7.493725007404507e-23
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9968541326920695,-493239.32317533763,5.462705274199984e-43
F3/2,2*(1 - a)**(3/2),0.9935649873053192,277421.33953157876,1.5864769874603415e+24
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9800503713303919,328200.00982837455,1.695272640252493e+28
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9778571630211128,289083.85111391224,6.324830784670851e+24
F1/A1,(1 - a),0.9702840930656501,210851.5336849871,8.356683126715032e+17
F2,(1 - a)**2,0.9511375249906334,343991.1453781701,1.2047407774478927e+31
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.95009854936447,132619.21625606218,98144606035.52963
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9277478050146888,383548.64154692914,1.1327159204200058e+32
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9277478050146888,383548.64154692914,2.5171464898222516e+31
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9219929117729785,93503.05754159967,30895098.178687304
B1,1 / (a - (1 - a)),0.891642888378423,-477318.6280340577,6.951426612857445e-43
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.8845055438983352,70033.36231292221,232678.73541168985
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8825485825053011,355299.879712567,3.6371874688190966e+29
F3/4,4*(1 - a)**(3/4),0.8822172788247324,177566.63076169151,107215857755692.11
F3,(1 - a)**3,0.8615926858429253,477130.75707135303,1.736813899531235e+44
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8463046403900364,339168.7709825197,1.0342414332210297e+27
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.8363243641794874,54386.898827137156,8644.904516370776
R3,3*(1 - a)**(2/3),0.8339804258179447,166471.66312059297,11445272082124.94
D2,1 / (-np.log(1 - a)),0.774670988296923,312408.8742785794,1.0602370525907837e+25
R2,2*(1 - a)**(1/2),0.7060154972240487,144281.72783839583,110045959431.34564
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.7051578861281782,34828.81946990593,132.83190598683785
D1,1 / (2*a),0.6733985079353942,276384.2826140874,5.657975155877758e+21
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.6512229809843331,266413.721433255,6.281779598802053e+19
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.6400584004761728,261603.48240541184,2.0671385121588e+19
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.6348905648414672,-23845.418601787835,0.009137664568558796
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.6044807224777308,247172.7653216544,7.365974798944497e+17
E1,a,0.5605258037157902,-120960.43863047865,1.1877293198584637e-12
E2,a / 2,0.5605258037157902,-120960.43863047865,2.3754586397169233e-12
F1/3,(3/2)*(1 - a)**(1/3),0.5431936662955142,122091.79255619853,940523298.8798572
P3/2,(2/3)/a**(1/2),0.5170969784547558,177048.10230294586,19208520205272.992
G3,1 / (4*(1 - a)**3),0.3010942430751166,-321706.91308774403,7.738472136226929e-35
P4,4*a**(3/4),0.268272618994504,-71292.34847490789,4.413383647163797e-09
F0/R1/P1,"np.full_like(a, 1)",0.21221473391249876,77711.92199180437,57966.12365712747
G2,1 / (3*(1 - a)**2),0.2004228077067984,-188567.30139456133,8.367123172218088e-22
P3,3*a**(2/3),0.16919829248349216,-54736.31842305095,1.4468221531974402e-07
G1,1 / (2*(1 - a)),0.04247982154050532,-55427.689701378455,8.041639107008128e-09
P2,2*a**(1/2),0.027583789874335945,-21624.258319337117,0.00013119457365504117
