temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion
127.98733,0.0011591986660741559,5.015775458867141e-07,2.5779838013600693e-08,1.2191502245724853e-05,6.674830631375188e-185,9.858773969562927e-18,1.0638365120689895e-22,0.0005446662343587816,1.0217347841270089e-07,4.014866835860103e-10,3.4827808272158584e-12,1.2594052875928923e-206,4.6617800841279034e-23,8.907273261114426e-21,0.00024317069964923773,2.974706926432305e-08,1.4531022973509863e-09,2.1180179917372752e-20,5.3563234136865825e-126,9.08510806436559e-25,9.105786589441991e-33
128.94225,0.0012225823318129214,5.518205563106388e-07,2.8665466566488953e-08,1.2897246922410145e-05,4.531113204168807e-184,1.1556438284185968e-17,1.2876593016576843e-22,0.0005744519394399899,1.1243304436787655e-07,4.5216607086582434e-10,3.924359594892993e-12,8.49451476204345e-206,5.641512384020363e-23,1.0444389890454425e-20,0.00025649298909668003,3.273357017250238e-08,1.6067497193691075e-09,2.564005289764837e-20,1.5490393243809567e-125,1.0998843117267546e-24,1.1562449685617209e-32
129.89716,0.001289415109601392,6.071315573512376e-07,3.187436157999732e-08,1.3646090510648734e-05,3.0483043962794064e-183,1.3551358996311097e-17,1.558790089954899e-22,0.0006058588522873815,1.2369845012257919e-07,5.096027097829469e-10,4.4216048077872164e-12,5.732259348124179e-205,6.828495747351613e-23,1.2246206362309164e-20,0.0002705419488776192,3.601972000123482e-08,1.7766483110237609e-09,3.103594860217936e-20,4.473761683442185e-125,1.331402259218629e-24,1.4683210732587756e-32
130.85208,0.0013598845477099427,6.679474447513273e-07,3.54398004838955e-08,1.4438033010440625e-05,2.0580437394732706e-182,1.5889775989994192e-17,1.8868939519655992e-22,0.0006389750993561723,1.360702796567616e-07,5.742792611686144e-10,4.9820220540176875e-12,3.880704551704101e-204,8.266692520911699e-23,1.4359161245540883e-20,0.00028531757899205514,3.962549534522391e-08,1.9647679110587685e-09,3.758198987638363e-20,1.2931239078434528e-124,1.6113135068988286e-24,1.864283234898399e-32
131.80699,0.0014341881301588569,7.348798725508512e-07,3.9404568545030274e-08,1.5273074421785816e-05,1.3904079549239014e-181,1.863114054473568e-17,2.2836707153273764e-22,0.0006738936720009163,1.497497009303291e-07,6.471610466852994e-10,5.61374238738016e-12,2.6191928842374296e-203,1.0006345386746387e-22,1.6838980822784263e-20,0.0003009006205881543,4.3600837691228495e-08,2.1725858985319965e-09,4.547394617892896e-20,3.733497341200274e-124,1.9500666082171057e-24,2.3685982200888397e-32
132.76191,0.0015125343318422085,8.085404947897529e-07,4.381620494878696e-08,1.615660210862847e-05,9.372813623658356e-181,2.1848115335480508e-17,2.7643810247849145e-22,0.0007107125062279531,1.6473671394328174e-07,7.292133879954745e-10,6.326773258700179e-12,1.7695307700457066e-202,1.2110257697412889e-22,1.974603523356021e-20,0.00031734702728159587,4.796572363395213e-08,2.402564571873223e-09,5.501770728898377e-20,1.0775185568748963e-123,2.3603098120863176e-24,3.007730082508408e-32
133.71682,0.0015951426185278632,8.895409655079758e-07,4.8712741043473795e-08,1.709400343491275e-05,6.331783823428389e-180,2.5619968734895896e-17,3.344285525082896e-22,0.0007495348814576489,1.8123248665552495e-07,8.218842675928487e-10,7.127369324743709e-12,1.1962837714345509e-201,1.4660073811235573e-22,2.3154626188048303e-20,0.00033468893404935005,5.2770094660153655e-08,2.65667376982627e-09,6.658034094155018e-20,3.115509805800364e-123,2.8568910628824284e-24,3.8166313458831745e-32
134.67174,0.0016822445899083518,9.7866769704259e-07,5.417974736278433e-08,1.8085278400638653e-05,4.278112477655375e-179,3.0039180511093616e-17,4.0462751833383487e-22,0.0007904697395341894,1.9933760304701136e-07,9.261390071398948e-10,8.028039899042679e-12,8.074983912168334e-201,1.7743718421794535e-22,2.715298696708679e-20,0.00035297502780376114,5.8063892256591924e-08,2.937375790820915e-09,8.059009282746398e-20,9.002212133592392e-123,3.456308076578731e-24,4.845234186964667e-32
135.62665,0.0017740842433818429,1.0765323434335389e-06,6.02647630921039e-08,1.9130427005806183e-05,2.8881417621014994e-178,3.521804752535222e-17,4.900871289040638e-22,0.0008336318442304762,2.1935381505759912e-07,1.0434255891303215e-09,9.047548951894988e-12,5.440819729534925e-200,2.147423756369275e-22,3.1843282422172583e-20,0.0003722566599150629,6.388706961267403e-08,3.248117852658846e-09,9.753638659339465e-20,2.602893975258579e-122,4.18220757940361e-24,6.153457217854721e-32
136.58157,0.001870918853322044,1.1848824876520893e-06,6.70153274168178e-08,2.0240223978303663e-05,1.9509041236726665e-177,4.129528942983937e-17,5.933508250097572e-22,0.0008791422597628148,2.4128112268728825e-07,1.1756746568890744e-09,1.0192151140066597e-11,3.6769200163239557e-199,2.598979861255607e-22,3.732303354791638e-20,0.00039258800769367505,7.028956821515881e-08,3.591362253769841e-09,1.1809217975351272e-19,7.520898451641791e-122,5.0620857646458875e-24,7.811205486005477e-32
137.53648,0.0019730194986401443,1.3037181296982418e-06,7.452651870769662e-08,2.140928195418693e-05,1.3177301137235278e-176,4.84294429698895e-17,7.179794237580079e-22,0.0009271284305433641,2.6542127787593676e-07,1.3248168537410987e-09,1.1486865090621367e-11,2.481199350572879e-198,3.1459970620288974e-22,4.3777994619767127e-20,0.00041402615513135097,7.733131784815689e-08,3.971048671641545e-09,1.4299160777782238e-19,2.1716047735747883e-121,6.12893806425215e-24,9.918343344919993e-32
138.4914,0.0020806721179087006,1.4347868525432625e-06,8.284587615012572e-08,2.2648375661344314e-05,8.899193031973601e-176,5.675262209994798e-17,8.69059806730377e-22,0.000977724898952169,2.9197544858345017e-07,1.4927828230113393e-09,1.294420011709123e-11,1.6773213632615605e-197,3.8054322638795914e-22,5.134748134431153e-20,0.0004366313351246229,8.508223659313067e-08,4.3911167837616e-09,1.7309116204799525e-19,6.269941837227465e-121,7.421259148826745e-24,1.2594708018801935e-31
139.44631,0.0021941778610695944,1.578088656187152e-06,9.211601730026099e-08,2.3957505099775805e-05,5.992827036634911e-175,6.652905472890556e-17,1.0521875436665819e-21,0.0010310734648420563,3.2124538674968656e-07,1.6819858688559783e-09,1.4582920189774082e-11,1.1336014306986197e-196,4.609315176611867e-22,6.021724799699853e-20,0.0004604670102159495,9.361224253154253e-08,4.855506267617653e-09,2.0955322372487134e-19,1.811786171215066e-120,8.98304292763179e-24,1.5990096037905893e-31
140.40123,0.002313854408338892,1.7362449150868107e-06,1.0243202052887307e-07,2.5342057633425575e-05,4.051035291924463e-174,7.8022968765653e-17,1.2734668924644962e-21,0.001087323504548429,3.534322603345513e-07,1.8953219562624337e-09,1.6434298592499742e-11,7.655892237715625e-196,5.576486805992885e-22,7.06194874221393e-20,0.00048560003407601245,1.0299125374485486e-07,5.367664341011391e-09,2.5366252988095804e-19,5.239486260815487e-120,1.0874781025902686e-23,2.029924289156283e-31
141.35614,0.0024400363219148013,1.9101294207278716e-06,1.1388896420673255e-07,2.6807420626237782e-05,2.7378613501924693e-173,9.149859211908101e-17,1.541545551812774e-21,0.0011466325291564015,3.8883782127790253e-07,2.1356870502181234e-09,1.8517099295566112e-11,5.1494240284879104e-195,6.750909498812693e-22,8.278639246404503e-20,0.0005121010552094573,1.132792000171783e-07,5.933992979860235e-09,3.0707088532376475e-19,1.515001043292105e-119,1.3162464307532609e-23,2.5791782334230996e-31
142.31106,0.002573076452809519,2.101489756081602e-06,1.2662946588999537e-07,2.835898144215659e-05,1.8483976641942626e-172,1.0728620967530306e-16,1.8660885967163816e-21,0.0012091665832630418,4.2776382151959834e-07,2.406459776541701e-09,2.0862595582803017e-11,3.483832152709537e-194,8.1702652666056165e-22,9.704303310475136e-20,0.0005400443554725972,1.2466585899819649e-07,6.559416781023742e-09,3.7191951850747055e-19,4.3763854659150647e-119,1.5934080591045785e-23,3.27323549026935e-31
143.26597,0.0027133465563381654,2.312073504119269e-06,1.4079614313481747e-07,3.0002127445126164e-05,1.2491605222506866e-171,1.2578216329765525e-16,2.25879585481291e-21,0.0012751006437396115,4.706125969794495e-07,2.711501421883058e-09,2.3508315394806244e-11,2.3514036707592363e-193,9.891077126673142e-22,1.1376091789515618e-19,0.0005695084152614495,1.3715123068790939e-07,7.253784938221021e-09,4.502273019745869e-19,1.2647574812559558e-118,1.928861617228197e-23,4.15703501877141e-31
144.22089,0.002861238611023633,2.543628247812139e-06,1.5653161349735478e-07,3.17368586351465e-05,8.429680690016382e-171,1.4751490880391905e-16,2.7344192826888862e-21,0.0013446191779987028,5.177864835772669e-07,3.0551559337233214e-09,2.6491786672171587e-11,1.5894958351996735e-192,1.197614843157248e-21,1.3340443252388183e-19,0.0006005758327705885,1.5093508103335245e-07,8.022022048311629e-09,5.450531335167983e-19,3.652970261075379e-118,2.3347054301711978e-23,5.275515778005655e-31
145.1758,0.0030171654340855262,2.798775361617113e-06,1.7407357290453382e-07,3.3573949740105915e-05,5.6907304157673104e-170,1.729468450346533e-16,3.3092369014053074e-21,0.0014179165427564801,5.696878172328613e-07,3.4422499203748537e-09,2.985053735549483e-11,1.0713574778349145e-191,1.449456286911656e-21,1.5643796267955068e-19,0.0006333338084400339,1.6601741003452562e-07,8.869052708155118e-09,6.594559109257887e-19,1.054562804994579e-117,2.8257874423095443e-23,6.698582815424225e-31
146.13072,0.003181562352052972,3.0792624285054576e-06,1.9356463891251056e-07,3.551340076000443e-05,3.8385789250720755e-169,2.0280459873930755e-16,4.006139678079198e-21,0.0014951977815571616,6.268195178459962e-07,3.8785753118124905e-09,3.363460469890371e-11,7.237238951135144e-191,1.7546805803396917e-21,1.8341877118850955e-19,0.0006678742256963989,1.8269786661198207e-07,9.809650708330155e-09,7.983298706682529e-19,3.0478449223165627e-117,3.419705217348082e-23,8.506127613829566e-31
147.08563,0.0033548879041805455,3.3877108229340735e-06,2.152425074482115e-07,3.7565986422730347e-05,2.5926879542666043e-168,2.378147966673313e-16,4.850562020618365e-21,0.0015766787842779143,6.896845053164352e-07,4.370889359673541e-09,3.7900280613291894e-11,4.893713099599796e-190,2.1239642933760805e-21,2.1504343658369197e-19,0.0007042938931763349,2.0097645076572178e-07,1.0848740645696296e-08,9.659574696525491e-19,8.82277442109988e-117,4.140105481515197e-23,1.0798014526724736e-30
