Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9982515328072161,1849441.2361211271,702108018.1031173
G6,(-np.log(1 - a))**4,0.9955942048636442,3354990.2293583225,2352822113.58026
G5,(-np.log(1 - a))**3,0.9955833600168758,2513488.5521179517,1312094589.725515
G4,(-np.log(1 - a))**2,0.9955615585619098,1671986.8748775818,573052318.5875521
A2/3,(-np.log(1 - a))**(3/2),0.9955396069813166,1251236.0362573965,316663047.6149276
A3/4,(-np.log(1 - a))**(4/3),0.995528574474058,1110985.7567173343,247960201.94861183
F1/A1,-np.log(1 - a),0.9954952480467839,830485.1976372114,135694790.81129208
A3/2,(-np.log(1 - a))**(2/3),0.9954275495786853,549984.638557088,56949456.07287216
A2,(-np.log(1 - a))**(1/2),0.995358425181421,409734.35901702615,30146470.6835973
A5/2,(-np.log(1 - a))**(2/5),0.9952878355860879,325584.19129298895,18086698.378679212
A3,(-np.log(1 - a))**(1/3),0.9952157401782596,269484.0794769643,11722486.403468188
A4,(-np.log(1 - a))**(1/4),0.9950668624051586,199358.93970693348,5651817.21161507
F3/2,(1 - a)**(-1/2) - 1,0.9917354723331796,972648.1828889255,188948116.36363804
F3/4,1 - (1 - a)**(1/4),0.9859083866242954,784035.1176277628,118647622.63659051
D3,(1 - (1 - a)**(1/3))**2,0.9828834428740697,1555029.1543253115,488258871.7408735
R3,1 - (1 - a)**(1/3),0.982623929002049,772006.3373610763,115023216.50486664
G8,(1 - (1 - a)**(1/3))**(1/2),0.9820878698475914,380494.92887895834,25241631.08044407
R2,1 - (1 - a)**(1/2),0.9765433704781077,751839.1215422,109000932.90582718
G7,(1 - (1 - a)**(1/2))**(1/2),0.9758107269898986,370411.3209695203,23826881.89080817
D4,1 - (2*a/3) - (1 - a)**(2/3),0.974310043773779,1499674.651714773,452344859.5733036
F1/3,1 - (1 - a)**(2/3),0.9711972827093117,735561.9713526502,104221461.41802351
D2,a + (1 - a)*np.log(1 - a),0.970309450669551,1476301.84694291,440278343.0049164
D1,a**2,0.9628943001221211,1431950.409005806,414055544.77054626
P3/2,a**(3/2),0.9627000417801882,1071208.6868535648,228038572.298041
F0/R1/P1,a,0.9623071504397426,710466.9647013233,97027048.24673274
P2,a**(1/2),0.9610924367341452,349725.2425490822,21019688.360548314
P3,a**(1/3),0.9598211185703884,229478.0018316684,7905605.490002633
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9595237107782619,1407903.949471318,395769362.0022078
P4,a**(1/4),0.9584897189468277,169354.38147296157,3638968.1345512834
D6,((1 + a)**(1/3) - 1)**2,0.9578286977103938,1396484.1380464546,388986498.34429854
D8,((1 + a)**(-1/3) - 1)**2,0.9525081780580325,1363379.8110066126,369653216.6764843
F2,(1 - a)**(-1) - 1,0.9490197369671602,1152085.0873948399,270868570.15757334
G1,1 - (1 - a)**2,0.9436505731019369,663294.691085055,84134831.00190553
G2,1 - (1 - a)**3,0.9307285594430834,633793.6033517185,76511142.97398944
G3,1 - (1 - a)**4,0.9206520274283523,612169.3804564354,71142576.06383336
F3,(1 - a)**(-2) - 1,0.8479018412924254,1546530.9364722646,500875201.10139567
B1,np.log(a / (1 - a)),0.7844525411709079,744456.0560467679,107883288.18815488
