Model,Equation,R2_score,Ea,A
F3/2,(1 - a)**(-1/2) - 1,0.9998388470676065,291546.40137512056,9068795.67988427
D5,((1 - a)**(-1/3) - 1)**2,0.9968004040816115,552077.7580662345,35272643.61407749
F2,(1 - a)**(-1) - 1,0.9792670995409958,358637.21748073853,14778333.268021645
G6,(-np.log(1 - a))**4,0.9741984059751944,981058.3757444385,117017460.43015163
G5,(-np.log(1 - a))**3,0.9740159096535181,733567.6672674962,64201531.236700065
G4,(-np.log(1 - a))**2,0.9736457622205965,486076.9587905544,27094511.01380592
A2/3,(-np.log(1 - a))**(3/2),0.9732686038150185,362331.6045520834,14431716.61379395
A3/4,(-np.log(1 - a))**(4/3),0.9730773426387616,321083.15313925967,11083445.271348663
F1/A1,-np.log(1 - a),0.9724925699780264,238586.25031361246,5695783.422483848
A3/2,(-np.log(1 - a))**(2/3),0.9712715255239943,156089.3474879649,2052901.959695897
A2,(-np.log(1 - a))**(1/2),0.9699774674370224,114840.89607514133,885260.5899229961
A5/2,(-np.log(1 - a))**(2/5),0.9686047489291849,90091.82522744712,393454.210133931
A3,(-np.log(1 - a))**(1/3),0.9671471834300595,73592.44466231765,152214.50437713868
A4,(-np.log(1 - a))**(1/4),0.9639496892366732,52968.2189559058,-52890.44863168469
F3/4,1 - (1 - a)**(1/4),0.9493120990167713,221519.20236824034,4545700.400935565
D3,(1 - (1 - a)**(1/3))**2,0.9448831132585827,443203.8437345921,21364397.34628991
R3,1 - (1 - a)**(1/3),0.9424406596980203,217149.69278563117,4356521.1025494225
G8,(1 - (1 - a)**(1/3))**(1/2),0.9370996154102391,104122.6173111508,596505.1001903474
R2,1 - (1 - a)**(1/2),0.9304653919055896,209890.96562642953,4041155.3032616414
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9286981315123225,423268.3399366895,19180337.946636334
G7,(1 - (1 - a)**(1/2))**(1/2),0.9239387307797622,100493.25373154983,533384.0905333586
D2,a + (1 - a)*np.log(1 - a),0.9216143439612932,414948.2784987089,18685372.863523073
F1/3,1 - (1 - a)**(2/3),0.9205613255480872,204104.6594033349,3793191.5026410604
D1,a**2,0.9092990493020502,399557.15012997354,17265856.639964584
P3/2,a**(3/2),0.9079325217839629,297441.7480566474,9044734.444245767
F3,(1 - a)**(-2) - 1,0.9054463740023007,505934.0547496533,31779322.20307163
F0/R1/P1,a,0.905115130340189,195326.34598332187,3427206.287396402
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9041469129735902,391596.47437827475,15934400.866790634
D6,((1 + a)**(1/3) - 1)**2,0.9016010973232369,387824.4969054905,15565818.457532398
P2,a**(1/2),0.8959341051253581,93210.94390999606,411365.38657692506
D8,((1 + a)**(-1/3) - 1)**2,0.8937626415420743,376907.0710297585,14522281.912554352
P3,a**(1/3),0.8855181613873914,59172.47655222083,-18327.197322613058
G1,1 - (1 - a)**2,0.8757669596403903,179312.31175482465,2798815.8782651923
P4,a**(1/4),0.8736550634291843,42153.242873333176,-127939.98321685132
G2,1 - (1 - a)**3,0.8571382545145074,169610.63000503267,2445181.2453408213
G3,1 - (1 - a)**4,0.8432890746450104,162643.04950692118,2204350.380370434
B1,np.log(a / (1 - a)),0.7791685911342838,145324.80337532816,1738684.6797560176
