Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.9992242795083235,1207323.9322423337,298530069.8541533
F3/2,(1 - a)**(-1/2) - 1,0.987155120949042,959479.2630332466,183708778.67819142
D5,((1 - a)**(-1/3) - 1)**2,0.9718611949581641,1782701.3525650166,651039576.0004494
F3,(1 - a)**(-2) - 1,0.9646283357791565,1750426.6218114495,645037973.1974103
G6,(-np.log(1 - a))**4,0.9260568297475803,3091147.603373431,1990462747.2480905
G5,(-np.log(1 - a))**3,0.9258844867255149,2315577.303547543,1109144506.122304
G4,(-np.log(1 - a))**2,0.9255380949278965,1540007.0037216519,483631931.36688197
A2/3,(-np.log(1 - a))**(3/2),0.9251894127475704,1152221.853808707,266802651.90557143
A3/4,(-np.log(1 - a))**(4/3),0.9250142067012233,1022960.1371710595,208737598.83130038
F1/A1,-np.log(1 - a),0.9244850993398103,764436.7038957621,113924455.97755481
A3/2,(-np.log(1 - a))**(2/3),0.923410959240048,505913.27062046574,47533598.411370635
A2,(-np.log(1 - a))**(1/2),0.92231512830849,376651.55398281745,24996137.41677352
A5/2,(-np.log(1 - a))**(2/5),0.9211970432119481,299094.5240002284,14883895.419276303
A3,(-np.log(1 - a))**(1/3),0.9200561229958912,247389.837345169,9563099.262943799
A4,(-np.log(1 - a))**(1/4),0.917703361462656,182758.9790263448,4509824.129418892
F3/4,1 - (1 - a)**(1/4),0.8897128533536183,702445.7419123249,93814872.69477528
D3,(1 - (1 - a)**(1/3))**2,0.8818967684716199,1384652.020364834,383382166.3064897
R3,1 - (1 - a)**(1/3),0.8801437317457492,686759.2122173535,89562700.8028138
G8,(1 - (1 - a)**(1/3))**(1/2),0.8765273386762964,337812.8081436129,19255524.200973902
R2,1 - (1 - a)**(1/2),0.864091119014223,660942.2638833688,82720571.8732508
G7,(1 - (1 - a)**(1/2))**(1/2),0.8599169089372962,324904.33397662046,17661359.197114125
D4,1 - (2*a/3) - (1 - a)**(2/3),0.8597083558645502,1313724.2349977272,343010372.3183348
F1/3,1 - (1 - a)**(2/3),0.8513658530086728,640615.490356927,77496304.3381124
D2,a + (1 - a)*np.log(1 - a),0.8504200512470296,1284482.1389763171,329351916.58118415
D1,a**2,0.8350146425990632,1231633.4638155638,302307705.79782146
P3/2,a**(3/2),0.8341568309466714,920941.6988791404,165851319.9247249
F0/R1/P1,a,0.8324228388061841,610249.9339427181,69984528.53326409
D7,1 + (2*a/3) - (1 + a)**(2/3),0.8288715268122625,1205261.2332076707,285499562.8620257
P2,a**(1/2),0.8270700542976973,299558.1690062952,14705772.41612831
B1,np.log(a / (1 - a)),0.826987710863469,316207.1987348194,17213338.30769101
D6,((1 + a)**(1/3) - 1)**2,0.8258650860666269,1192783.5556816733,279208952.86778456
P3,a**(1/3),0.8214817334836919,195994.24736082103,5297304.377156968
D8,((1 + a)**(-1/3) - 1)**2,0.8167124408730475,1156705.1855233754,261411077.1052191
P4,a**(1/4),0.8156453131392386,144212.28653808386,2282438.384988289
G1,1 - (1 - a)**2,0.7988966751567128,556278.6252121533,57539961.00092655
G2,1 - (1 - a)**3,0.7788381384180679,524365.5006280192,50739633.05522678
G3,1 - (1 - a)**4,0.7643676632476576,501755.10731452866,46175164.42895765
