Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9900997015895013,1540136.0660133858,256811657.94574836
F2,(1 - a)**(-1) - 1,0.9325985619267018,930023.7877665174,90314798.13826782
F3/2,(1 - a)**(-1/2) - 1,0.8211063957299808,648169.1688472838,41941056.385122545
B1,np.log(a / (1 - a)),0.790145025030923,171318.28282849956,2119746.837297751
D5,((1 - a)**(-1/3) - 1)**2,0.7615720050222337,1139407.9119278195,134283350.9221561
G6,(-np.log(1 - a))**4,0.6185824576831789,1746493.5965364645,322448897.5474258
G5,(-np.log(1 - a))**3,0.6175753356328707,1307118.829232177,178412794.97949666
G4,(-np.log(1 - a))**2,0.6155517672794741,867744.0619278883,76661127.54311089
A2/3,(-np.log(1 - a))**(3/2),0.6135157171920904,648056.678275744,41641853.071345255
A3/4,(-np.log(1 - a))**(4/3),0.6124929930747323,574827.5503916955,32317849.87358809
F1/A1,-np.log(1 - a),0.6094059366712983,428369.29462359974,17193387.60761862
A3/2,(-np.log(1 - a))**(2/3),0.6031461956533548,281911.03885550343,6766673.857213235
A2,(-np.log(1 - a))**(1/2),0.5967710077034185,208681.91097145536,3314597.623048266
A5/2,(-np.log(1 - a))**(2/5),0.5902788836905396,164744.43424102647,1806644.7545059046
A3,(-np.log(1 - a))**(1/3),0.5836683888997326,135452.78308740724,1035802.137382741
A4,(-np.log(1 - a))**(1/4),0.5700868659538315,98838.21914538328,335375.1192212817
F3/4,1 - (1 - a)**(1/4),0.519480983354292,363471.5559893919,11575116.278723184
D3,(1 - (1 - a)**(1/3))**2,0.5052831468068455,707180.132518777,48564494.45629151
R3,1 - (1 - a)**(1/3),0.49735201028709763,348087.3299190441,10530334.410819836
G8,(1 - (1 - a)**(1/3))**(1/2),0.48111931720902734,168540.92861917755,1828507.2078858444
R2,1 - (1 - a)**(1/2),0.4628812338121751,323998.3342904626,8980151.843143912
D4,1 - (2*a/3) - (1 - a)**(2/3),0.45806295921053963,641006.0310851969,39139746.30541421
G7,(1 - (1 - a)**(1/2))**(1/2),0.4455738244031341,156496.43080488686,1494877.833601982
D2,a + (1 - a)*np.log(1 - a),0.4401924090674616,615482.8923548426,36331016.08554807
F1/3,1 - (1 - a)**(2/3),0.4379994195311246,306222.3736461778,7908755.569554844
D1,a**2,0.4144763376912883,574369.7099862834,31389837.99428034
P3/2,a**(3/2),0.4113415246579264,428025.9143195409,16672003.949291747
D7,1 + (2*a/3) - (1 + a)**(2/3),0.4063029451482142,557124.5641888463,28554149.38665591
F0/R1/P1,a,0.40503367076425617,281682.1186527975,6535439.576390738
D6,((1 + a)**(1/3) - 1)**2,0.4023910735107967,549020.3484814282,27609088.120994035
D8,((1 + a)**(-1/3) - 1)**2,0.3907600450473808,525695.9122684238,24975227.898450244
P2,a**(1/2),0.3858137966722201,135338.32298605426,978220.15362972
P3,a**(1/3),0.36617513867340507,86557.05776380656,140964.80270026435
G1,1 - (1 - a)**2,0.35788036029306614,243452.72778592465,4646401.018480659
P4,a**(1/4),0.3461571313570949,62166.4251526827,-89760.43422858234
G2,1 - (1 - a)**3,0.3353765451191092,223483.40531330905,3782328.8522582543
G3,1 - (1 - a)**4,0.3211887416987044,210263.49362018952,3256861.601439169
