Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9993160357707972,896976.8516140733,57962484.08620535
F3/2,(1 - a)**(-1/2) - 1,0.9944201281520912,469435.32675882516,15125396.641480733
G6,(-np.log(1 - a))**4,0.9926990572277801,1633477.4299741338,198407228.55482453
G5,(-np.log(1 - a))**3,0.9926663766203312,1222848.7257719974,109985190.13112503
G4,(-np.log(1 - a))**2,0.9926004338672261,812220.0215698605,47444184.90659496
A2/3,(-np.log(1 - a))**(3/2),0.9925337058988278,606905.6694687922,25879026.004961487
A3/4,(-np.log(1 - a))**(4/3),0.9925000437205591,538467.5521017695,20128455.147062242
F1/A1,-np.log(1 - a),0.992397846127927,401591.317367724,10783999.705496045
A3/2,(-np.log(1 - a))**(2/3),0.9921878601533285,264715.0826336784,4314997.190837053
A2,(-np.log(1 - a))**(1/2),0.9919701268578431,196276.96526665572,2158636.5713061052
A5/2,(-np.log(1 - a))**(2/5),0.9917442767158873,155214.09484644205,1209696.4991076684
A3,(-np.log(1 - a))**(1/3),0.9915099183255386,127838.8478996329,720669.7802174044
A4,(-np.log(1 - a))**(1/4),0.9910139923542057,93619.7892161215,270685.18454551476
F3/4,1 - (1 - a)**(1/4),0.9797421911136854,379247.5981466938,9285971.104833996
D3,(1 - (1 - a)**(1/3))**2,0.9761844716278482,755887.4942414437,40021326.73556637
R3,1 - (1 - a)**(1/3),0.9755496819757499,373425.0537035157,9002269.656594139
G8,(1 - (1 - a)**(1/3))**(1/2),0.9742082364746056,182193.83343455158,1750047.1261246414
R2,1 - (1 - a)**(1/2),0.967844984649254,363618.30872923177,8523540.81965034
G7,(1 - (1 - a)**(1/2))**(1/2),0.9660710444608519,177290.4609474096,1643238.8421576584
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9655022119943371,728974.4779537969,36969128.94205786
F1/3,1 - (1 - a)**(2/3),0.9611070278173272,355657.613137262,8138855.574795787
D2,a + (1 - a)*np.log(1 - a),0.9605464264013316,717546.7687786805,36103218.074889734
F2,(1 - a)**(-1) - 1,0.9537632685557582,554934.0327482644,21948396.45605601
D1,a**2,0.9513059445231421,695637.3802125191,33909551.73718486
P3/2,a**(3/2),0.9508676343789203,519468.68845078646,18380784.31785781
F0/R1/P1,a,0.9499743893284235,343299.99668905314,7553591.811689147
P2,a**(1/2),0.9471549904881307,167131.30492732028,1427406.381818978
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9471021740827144,683616.3342504669,32088342.7802898
D6,((1 + a)**(1/3) - 1)**2,0.9450099714801773,677906.1741845879,31497044.035846274
P3,a**(1/3),0.944109332931479,108408.40767340931,429334.49722274183
P4,a**(1/4),0.9408135746915269,79046.95904645379,125450.32012950699
D8,((1 + a)**(-1/3) - 1)**2,0.9385228503830182,661351.110339814,29813318.79129351
G1,1 - (1 - a)**2,0.9270491149356963,319817.0630563538,6490736.062316714
G2,1 - (1 - a)**3,0.9115997369296083,305011.60805075476,5857226.0883077495
G3,1 - (1 - a)**4,0.8997980628307417,294132.776852104,5410681.347711751
B1,np.log(a / (1 - a)),0.8803680185832998,351322.0499044055,8051547.565894332
F3,(1 - a)**(-2) - 1,0.8504939948918943,743085.1351747175,41138699.522601865
