Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9939528198483142,406286.7374574745,36761249.19279835
G5,(-np.log(1 - a))**3,0.9938779729824754,302682.74434405967,19342183.67062618
G4,(-np.log(1 - a))**2,0.9937221777625085,199078.75123064467,7409039.8922594525
A2/3,(-np.log(1 - a))**(3/2),0.9935578279604768,147276.75467393713,3499048.4598502405
A3/4,(-np.log(1 - a))**(4/3),0.9934722792112435,130009.42248836791,2500189.5483242366
F1/A1,-np.log(1 - a),0.9932012815798762,95474.75811722966,958548.7623302608
A3/2,(-np.log(1 - a))**(2/3),0.9925875262336402,60940.093746091356,22464.718032822468
A2,(-np.log(1 - a))**(1/2),0.9918613578680477,43672.761560522194,-222262.2581520234
A5/2,(-np.log(1 - a))**(2/5),0.9909981226906409,33312.362249180645,-301892.8433203417
D5,((1 - a)**(-1/3) - 1)**2,0.9904682450231851,222287.818468263,9417099.910026921
A3,(-np.log(1 - a))**(1/3),0.989966437801018,26405.42937495302,-331766.7738110675
A4,(-np.log(1 - a))**(1/4),0.9872240896550747,17771.76328216843,-365893.3288622276
F3/4,1 - (1 - a)**(1/4),0.9849272552633113,89401.94705333945,537487.8289145599
D3,(1 - (1 - a)**(1/3))**2,0.9837606000924729,183790.354165996,5367125.218367817
R3,1 - (1 - a)**(1/3),0.981791828980001,87830.5595849054,511253.5056214124
F3/2,(1 - a)**(-1/2) - 1,0.9794416943242885,114072.59279447664,1790700.3386677338
G8,(1 - (1 - a)**(1/3))**(1/2),0.9767818062627347,39850.66229435999,-306169.29482228326
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9761554553127001,176566.18679006922,4714388.123929188
R2,1 - (1 - a)**(1/2),0.975834547107672,85199.49456778786,459733.6390502773
D2,a + (1 - a)*np.log(1 - a),0.972535395906136,173521.80969658884,4779421.189876365
F1/3,1 - (1 - a)**(2/3),0.9705069525630057,83081.13944980153,415256.50457380625
G7,(1 - (1 - a)**(1/2))**(1/2),0.9689915283520347,38535.129785801255,-308729.3824779621
D1,a**2,0.9659979534509133,167786.49827719282,4432097.849964924
P3/2,a**(3/2),0.964595044666407,123807.5649588481,1924064.7950783155
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9632652222999057,164727.07169429236,3713798.1272161524
D6,((1 + a)**(1/3) - 1)**2,0.961867890449916,163275.3459623922,3596813.743501016
F0/R1/P1,a,0.9615596477444144,79828.6316405037,345739.27622903767
D8,((1 + a)**(-1/3) - 1)**2,0.9573809237604123,159069.41765573825,3265965.8528459603
P2,a**(1/2),0.9502039020197288,35849.69832215921,-316678.2572284547
G1,1 - (1 - a)**2,0.9425838467681746,73771.76019168142,219516.77518597784
P3,a**(1/3),0.934153644783426,21190.053882711018,-363934.1447303359
G2,1 - (1 - a)**3,0.9292802504296879,70025.89411334765,145907.47582554698
F2,(1 - a)**(-1) - 1,0.9240468016175037,137574.82809389738,3403457.928656576
G3,1 - (1 - a)**4,0.9187944221992457,67300.89324322647,95054.4802798344
P4,a**(1/4),0.9107814834839844,13860.23166298694,-433071.47886311763
F3,(1 - a)**(-2) - 1,0.8131436844244171,189264.15309847356,8186669.931727265
B1,np.log(a / (1 - a)),0.7388518868440328,86233.15197776676,653071.9062990062
