Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9910361401324831,2025064.4877762601,862908730.0366096
F2,(1 - a)**(-1) - 1,0.934491143123983,1244144.0317687716,316807007.18007684
F3/2,(1 - a)**(-1/2) - 1,0.8277963052554173,884283.456806755,154894794.80472314
D5,((1 - a)**(-1/3) - 1)**2,0.7715330585300912,1565757.3284813727,498719355.1101497
B1,np.log(a / (1 - a)),0.7384877690057536,248579.2117884312,9966752.205837933
G6,(-np.log(1 - a))**4,0.6391174287410688,2448358.3935000356,1239877469.8333771
G5,(-np.log(1 - a))**3,0.6383962848389376,1833436.4978096092,689096227.0580571
G4,(-np.log(1 - a))**2,0.6369488132667862,1218514.6021191801,298860235.6446268
A2/3,(-np.log(1 - a))**(3/2),0.6354944063995109,911053.6542739667,163946554.7368789
A3/4,(-np.log(1 - a))**(4/3),0.6347645933938015,808566.6716588953,127894438.88159266
F1/A1,-np.log(1 - a),0.6325646737782492,603592.7064287527,69168744.71709353
A3/2,(-np.log(1 - a))**(2/3),0.6281173558209836,398618.74119860993,28280653.401467618
A2,(-np.log(1 - a))**(1/2),0.6236061046891771,296131.75858353864,14525178.999264782
A5/2,(-np.log(1 - a))**(2/5),0.6190301734428564,234639.5690144959,8411801.347829854
A3,(-np.log(1 - a))**(1/3),0.6143888242538038,193644.77596846726,5227516.422900537
A4,(-np.log(1 - a))**(1/4),0.6049069749531891,142401.2846609317,2249055.8403058634
F3/4,1 - (1 - a)**(1/4),0.5497597635326997,519599.9977929429,49066420.8769476
D3,(1 - (1 - a)**(1/3))**2,0.534811937088096,1010227.0902627992,198898039.63357374
R3,1 - (1 - a)**(1/3),0.5291410702768357,499448.9505005616,45119578.04801792
G8,(1 - (1 - a)**(1/3))**(1/2),0.5175840050591431,244059.88061944328,8982433.939070653
R2,1 - (1 - a)**(1/2),0.49673127247281534,467635.77814291645,39187245.93233236
D4,1 - (2*a/3) - (1 - a)**(2/3),0.4902300716875778,922799.8728130884,163885926.69383907
G7,(1 - (1 - a)**(1/2))**(1/2),0.484364231856942,228153.2944406205,7642824.842869881
D2,a + (1 - a)*np.log(1 - a),0.4731483814651801,888722.7845996188,152756469.31494567
F1/3,1 - (1 - a)**(2/3),0.4730789871480237,443928.828362184,35020340.39304384
D1,a**2,0.44818035172159604,833026.5381433715,133543660.43342145
P3/2,a**(3/2),0.4459160889880819,621937.6062921098,72263268.52551088
F0/R1/P1,a,0.4413636079783319,410848.6744408479,29582039.443036173
D7,1 + (2*a/3) - (1 + a)**(2/3),0.4400626921112872,809198.5041266759,123203621.69747007
D6,((1 + a)**(1/3) - 1)**2,0.4361744770427414,797992.8809643944,119477865.67422478
P2,a**(1/2),0.4275168652825824,199759.7425895862,5497404.3256802615
D8,((1 + a)**(-1/3) - 1)**2,0.4246079472586408,765726.53759134,109063610.8176815
P3,a**(1/3),0.41339256585876716,129396.76530583244,1598678.7648237492
P4,a**(1/4),0.39900061296561845,94215.27666395545,420850.24344949616
G1,1 - (1 - a)**2,0.3951613585233398,358473.77312033955,21886294.40287407
G2,1 - (1 - a)**3,0.3727403714202756,330718.9383223806,18267139.763469458
G3,1 - (1 - a)**4,0.3584867791496355,312208.32682076376,16030968.585306784
