Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.9986515145324845,971803.4677169548,98648070.70033966
F3,(1 - a)**(-2) - 1,0.9833496370374681,1450304.6318688989,227364409.87957963
F3/2,(1 - a)**(-1/2) - 1,0.9680253438544612,752698.305807212,57181415.200786404
D5,((1 - a)**(-1/3) - 1)**2,0.9446383501808644,1385802.425672807,200180793.1759906
G6,(-np.log(1 - a))**4,0.8810493796387426,2354730.636127361,589706171.7429757
G5,(-np.log(1 - a))**3,0.8807128188145543,1763335.7531838778,327725108.6307748
G4,(-np.log(1 - a))**2,0.8800357295650384,1171940.8702403947,142115596.3546458
A2/3,(-np.log(1 - a))**(3/2),0.8793533068631219,876243.428768653,77950098.18013175
A3/4,(-np.log(1 - a))**(4/3),0.8790100790849323,777677.6149447387,60804429.6010502
F1/A1,-np.log(1 - a),0.8779722505088858,580545.9872969111,32877277.144721106
A3/2,(-np.log(1 - a))**(2/3),0.8758593330203246,383414.35964908305,13435491.26446088
A2,(-np.log(1 - a))**(1/2),0.8736954936281338,284848.54582516936,6896358.469252474
A5/2,(-np.log(1 - a))**(2/5),0.8714791973605693,225709.057530821,3990834.5415027626
A3,(-np.log(1 - a))**(1/3),0.8692088558365031,186282.73200125535,2477810.8281561635
A4,(-np.log(1 - a))**(1/4),0.8644994045335989,136999.8250892985,1063133.6997881418
F3/4,1 - (1 - a)**(1/4),0.8324310589535939,526880.6997498459,26134169.03351454
D3,(1 - (1 - a)**(1/3))**2,0.8234881642949061,1037880.7079086078,108481252.38219042
R3,1 - (1 - a)**(1/3),0.8203065113368279,513515.9061310174,24769817.3655496
G8,(1 - (1 - a)**(1/3))**(1/2),0.8137071204064621,251333.5052422226,5019682.763104168
R2,1 - (1 - a)**(1/2),0.8003790906617638,491757.0174840216,22605778.080521047
D4,1 - (2*a/3) - (1 - a)**(2/3),0.7961287864164194,978112.6353453357,95493963.58290787
G7,(1 - (1 - a)**(1/2))**(1/2),0.7929243039739777,240454.06091872454,4527482.831440251
D2,a + (1 - a)*np.log(1 - a),0.7849701056366132,953793.4412119515,91312807.92772634
F1/3,1 - (1 - a)**(2/3),0.7849548977403698,474842.14341406414,20981763.959317934
D1,a**2,0.767033872364189,910690.6777879143,83021207.18796338
P3/2,a**(3/2),0.7655680143340435,680305.7844292925,45149890.847859815
F0/R1/P1,a,0.7625998481694661,449920.89107067074,18690671.609385565
D7,1 + (2*a/3) - (1 + a)**(2/3),0.7601708089011205,889760.8804611586,77752825.51845257
D6,((1 + a)**(1/3) - 1)**2,0.7568278405581983,879869.091026738,75873687.89903933
P2,a**(1/2),0.7533955029955274,219535.99771204928,3642502.464877994
D8,((1 + a)**(-1/3) - 1)**2,0.7467028977493689,851288.7822104236,70571753.24768908
P3,a**(1/3),0.7437215470092235,142741.03325917537,1161000.1709070874
P4,a**(1/4),0.7335514464207737,104343.55103273838,394411.9391807981
G1,1 - (1 - a)**2,0.7246875523748998,406539.47857630375,15005049.796289619
G2,1 - (1 - a)**3,0.7028717909732055,381355.8998418359,13045705.8926606
B1,np.log(a / (1 - a)),0.6892419108047824,247446.9101635885,5095153.707688269
G3,1 - (1 - a)**4,0.6874613214938986,363693.72795118653,11751306.643138599
