Model,Equation,R2_score,Ea,A
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9897607441505826,173096.37082873148,1492118.8877117005
D2,a + (1 - a)*np.log(1 - a),0.9895523579415123,170781.98807031455,1525233.289614999
D3,(1 - (1 - a)**(1/3))**2,0.9892690402321191,178521.8944527314,1646458.7810279503
R2,1 - (1 - a)**(1/2),0.9892559193324725,83566.26263127601,163555.311206355
F1/3,1 - (1 - a)**(2/3),0.9890932518612247,81953.75338600762,154267.1246506117
D1,a**2,0.9889085087591605,166311.4328252313,1445865.309939597
R3,1 - (1 - a)**(1/3),0.9887763271634941,85543.29951135162,173430.02961105693
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9887110745546693,163809.92552310464,1241675.053612711
P3/2,a**(3/2),0.9886024354387378,122874.75076141654,646905.0477659324
D6,((1 + a)**(1/3) - 1)**2,0.9885308661867273,162620.01464438692,1210800.188061416
F3/4,1 - (1 - a)**(1/4),0.9881017020399552,86712.11969576735,177729.5127059223
F0/R1/P1,a,0.987941369364079,79438.06869760164,138804.16520932925
G7,(1 - (1 - a)**(1/2))**(1/2),0.987819685194444,38065.48360062394,-80260.22170593849
D8,((1 + a)**(-1/3) - 1)**2,0.9876514536244645,159166.82914532704,1122939.8602386746
G8,(1 - (1 - a)**(1/3))**(1/2),0.9875735751901541,39054.00204066172,-80158.46624567598
P2,a**(1/2),0.9854798939669182,36001.386633786744,-81596.04076303223
G6,(-np.log(1 - a))**4,0.9834064593013374,386975.75855350145,10581917.641082563
G5,(-np.log(1 - a))**3,0.9833070818674517,288372.9950576188,5575379.132680248
G4,(-np.log(1 - a))**2,0.9831034459154271,189770.23156173664,2142942.62251472
A2/3,(-np.log(1 - a))**(3/2),0.9828930438978535,140468.84981379542,1016848.8756998675
G1,1 - (1 - a)**2,0.9828628640139602,74614.93703360592,108232.85349494874
A3/4,(-np.log(1 - a))**(4/3),0.9827852043980094,124035.05589781507,728857.4089630176
F1/A1,-np.log(1 - a),0.9824506154063258,91167.46806585422,283774.48547546176
P3,a**(1/3),0.9820217208527697,21522.49261251511,-97412.07326988509
A3/2,(-np.log(1 - a))**(2/3),0.9817273620204647,58299.88023389342,12586.171290164351
A2,(-np.log(1 - a))**(1/2),0.9809223113285994,41866.086317913054,-58729.1861666953
A5/2,(-np.log(1 - a))**(2/5),0.9800216056842059,32005.80996832481,-81978.06737540699
A3,(-np.log(1 - a))**(1/3),0.9790082103998481,25432.29240193267,-90458.76545472333
G2,1 - (1 - a)**3,0.9777165468766448,71536.62884186897,88915.7372605381
P4,a**(1/4),0.9770031020964203,14283.045601879314,-107843.28250676079
A4,(-np.log(1 - a))**(1/4),0.9765533845054999,17215.395443942463,-98222.38104607284
G3,1 - (1 - a)**4,0.9729547006641331,69249.33633643408,74874.12501130864
D5,((1 - a)**(-1/3) - 1)**2,0.9605023994038144,206534.94161945765,2542062.348563979
F3/2,(1 - a)**(-1/2) - 1,0.938506505116243,104576.04800629677,456705.60730443115
F2,(1 - a)**(-1) - 1,0.862140381957151,121457.6394476425,793029.6938085668
B1,np.log(a / (1 - a)),0.7307970193399543,141119.22677639927,1022329.9866428754
F3,(1 - a)**(-2) - 1,0.7260507092408558,158654.07853368978,1729998.718740814
