Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9979031185885937,1727807.9030774487,190438490.2481321
G6,(-np.log(1 - a))**4,0.9961681599599999,3146210.743173915,643490041.5392737
G5,(-np.log(1 - a))**3,0.9961584756402453,2357005.1949581183,358780826.47918886
G4,(-np.log(1 - a))**2,0.9961390042056129,1567799.6467423213,156630544.17931885
A2/3,(-np.log(1 - a))**(3/2),0.9961193946595568,1173196.8726344227,86514971.75730337
A3/4,(-np.log(1 - a))**(4/3),0.9961095376971559,1041662.6145984565,67729707.72932068
F1/A1,-np.log(1 - a),0.9960797561222243,778594.0985265239,37039044.19114233
A3/2,(-np.log(1 - a))**(2/3),0.9960192301507733,515525.5824545915,15521445.441540848
A2,(-np.log(1 - a))**(1/2),0.9959573902802132,383991.32441862527,8202442.723022447
A5/2,(-np.log(1 - a))**(2/5),0.9958941992368526,305070.7695970456,4911693.21500739
A3,(-np.log(1 - a))**(1/3),0.9958296184312145,252457.06638265896,3176404.389522219
A4,(-np.log(1 - a))**(1/4),0.9956961262589454,186689.93736467583,1523008.274047079
F3/2,(1 - a)**(-1/2) - 1,0.9913643322962319,906679.2455752944,50975116.27490351
F3/4,1 - (1 - a)**(1/4),0.987447801252128,736292.4182694727,32485966.40272603
D3,(1 - (1 - a)**(1/3))**2,0.9846603063865549,1461113.5474415682,133971209.59808892
R3,1 - (1 - a)**(1/3),0.9844205514492338,725251.0488761475,31517638.954404484
G8,(1 - (1 - a)**(1/3))**(1/2),0.9839248338337638,357319.799593437,6893707.083358998
R2,1 - (1 - a)**(1/2),0.9787538700531154,706658.4788484029,29899399.75969475
G7,(1 - (1 - a)**(1/2))**(1/2),0.9780696339158169,348023.5145795645,6514140.005651898
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9766554446990902,1410067.1805338492,124283733.86431812
F1/3,1 - (1 - a)**(2/3),0.9737209440401996,691590.3288854276,28608465.355595637
D2,a + (1 - a)*np.log(1 - a),0.9728789807624156,1388417.4734566624,121042872.69961457
D1,a**2,0.9658370090555725,1347180.6323869638,113917629.81485313
P3/2,a**(3/2),0.9656528098785261,1007732.6118679045,62711511.3691124
F0/R1/P1,a,0.9652801410997368,668284.5913488454,26657507.213554636
P2,a**(1/2),0.9641269224638979,328836.5708297859,5755238.638161934
P3,a**(1/3),0.9629183209626968,215687.2306567662,2154441.49990906
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9626244282180972,1324745.9839652176,108887705.65379272
P4,a**(1/4),0.9616508261261485,159112.56057025626,984939.9333676259
D6,((1 + a)**(1/3) - 1)**2,0.9610046354700806,1314090.1647336436,107034446.03233066
D8,((1 + a)**(-1/3) - 1)**2,0.9559045594459735,1283197.872593785,101750979.66593298
F2,(1 - a)**(-1) - 1,0.949455018655552,1068326.1248026926,72330907.90043618
G1,1 - (1 - a)**2,0.9473808484003334,624339.7651970421,23147465.208149526
G2,1 - (1 - a)**3,0.9348760619285893,596803.2929823888,21066227.431387264
G3,1 - (1 - a)**4,0.9250757948286832,576598.0604557206,19598479.6600783
F3,(1 - a)**(-2) - 1,0.849044034486697,1424422.832104719,132027057.01954918
B1,np.log(a / (1 - a)),0.8427982937963144,645361.5395753492,25008604.796403274
