,conversion,A,Ea
0,1e-05,10615.857625776203,65501.77230910199
1,0.01001,34381.18499605584,71784.58531515417
2,0.02001,37527.49060819898,72252.73410099742
3,0.03001,38638.86645892399,72408.7667603139
4,0.04001,39336.925030320286,72504.49290956456
5,0.05001,39704.504002898444,72554.21918385797
6,0.06001,39630.26683239889,72544.21354369215
7,0.07001,39151.78555393131,72479.27090752704
8,0.08001,38819.32312760239,72433.67788261056
9,0.0900099999999999,38026.89136139252,72323.41186065998
10,0.10001,37196.06426672555,72205.30779922465
11,0.11001,36389.7296324734,72088.13531650402
12,0.1200099999999999,35495.42839393643,71955.10398997807
13,0.13001,34486.96857024021,71801.00962212711
14,0.14001,33521.416268215544,71649.18946375564
15,0.15001,32589.986831881466,71498.53249109005
16,0.16001,31586.745731771138,71331.3656989492
17,0.17001,30608.760363061647,71163.21601181173
18,0.18001,29666.209621084894,70995.99530506859
19,0.19001,28753.58550472245,70828.94235167436
20,0.20001,27836.71859607988,70655.685989954
21,0.21001,26951.467056416834,70482.90160767632
22,0.22001,26098.836772948263,70311.03274964097
23,0.23001,25272.849074773698,70139.09386514494
24,0.24001,24468.690625328036,69966.21290728633
25,0.25001,23693.921372563025,69794.18982481676
26,0.26001,22946.08608918609,69622.72640662556
27,0.27001,22227.71316716606,69452.67240192696
28,0.28001,21534.833942937315,69283.3641385109
29,0.29001,20867.195785509808,69114.98925362175
30,0.30001,20221.29767007859,68946.88972700546
31,0.31001,19603.46177301889,68780.9915030704
32,0.32001,19012.860899665397,68617.44398807304
33,0.33001,18440.71560924215,68454.08849910619
34,0.34001,17889.27372608281,68291.77495946256
35,0.35001,17360.638345984808,68131.40697772497
36,0.36001,16856.531758358273,67973.86488059809
37,0.37001,16365.556864562277,67815.83075154133
38,0.38001,15892.979441144746,67659.17501676218
39,0.39001,15445.652100319388,67506.53731183999
40,0.40001,15014.680298361402,67355.2403825125
41,0.41001,14596.884889435927,67204.36512138015
42,0.42001,14189.420448028088,67053.00212765114
43,0.43001,13811.089864655216,66908.51842966382
44,0.44001,13439.413267540313,66762.66906615713
45,0.45001,13081.788922483576,66618.475093167
46,0.46001,12737.14884919139,66475.73692678384
47,0.47001,12414.50680732966,66338.56503866107
48,0.48001,12099.483898613073,66201.14851968088
49,0.49001,11791.830679254608,66063.44902749638
50,0.50001,11504.276882286122,65931.45790691755
51,0.51001,11224.699295562747,65799.92594520652
52,0.52001,10953.39990008209,65669.11831345588
53,0.53001,10688.07687241832,65538.02011416691
54,0.54001,10441.75663686932,65413.36485537182
55,0.55001,10196.455593740644,65286.26803445463
56,0.56001,9957.992488362006,65159.748534464765
57,0.57001,9736.91826610252,65039.71868973485
58,0.5800099999999999,9524.729750929355,64921.9220465772
59,0.5900099999999999,9311.338999330192,64800.78113954983
60,0.6000099999999999,9113.320052428548,64685.85708930208
61,0.6100099999999999,8923.669095235187,64573.42405930792
62,0.62001,8734.944329865268,64459.142608490016
63,0.63001,8554.092129397279,64347.28751560724
64,0.64001,8384.792881925037,64240.41363375751
65,0.65001,8214.921708679303,64130.98747846826
66,0.66001,8052.208269622492,64024.02932750314
67,0.67001,7905.259958063836,63925.56026502649
68,0.68001,7754.236189984903,63822.4343304937
69,0.69001,7612.441243604116,63723.76549135438
70,0.70001,7481.630007322182,63631.09607198103
71,0.7100099999999999,7344.61292247093,63532.27651783795
72,0.7200099999999999,7223.7153750951475,63443.5395356202
73,0.7300099999999999,7104.56518958166,63354.619921095386
74,0.74001,6984.439769131663,63263.44990378196
75,0.75001,6880.251406450892,63183.09653258886
76,0.76001,6775.303296322545,63100.9175536023
77,0.77001,6672.667850394324,63019.30894905092
78,0.78001,6581.176372893033,62945.49599405767
79,0.79001,6484.952212082168,62866.74936529329
80,0.80001,6403.88973722439,62799.4983877717
81,0.81001,6321.426289667565,62730.205939781066
82,0.82001,6246.305023501,62666.29163067487
83,0.83001,6167.345446055036,62598.2776687144
84,0.8400099999999999,6114.063870454213,62551.88829682239
85,0.8500099999999999,6042.05070107109,62488.54376431381
86,0.8600099999999999,5984.624955026132,62437.48723818352
87,0.87001,5938.5170881464255,62396.13744020786
88,0.88001,5890.041812504556,62352.31689303354
89,0.89001,5856.730079229646,62321.994269524286
90,0.90001,5826.449870034817,62294.281132307726
91,0.91001,5801.4201521301575,62271.26441564341
92,0.92001,5790.28065181366,62260.98885337614
93,0.93001,5781.935858899351,62253.27829192388
94,0.94001,5788.189867848022,62259.058019607335
95,0.95001,5817.083104728426,62285.67928222264
96,0.96001,5892.07533886515,62354.16239022475
97,0.97001,5980.3626341409135,62433.67815179512
98,0.98001,6151.795752249635,62584.780938911936
99,0.99001,6522.909952303036,62897.95137516555
