,conversion,A,Ea
0,1e-05,39176.186816005684,76093.70644372643
1,0.01001,12907.302342769843,69895.89699133021
2,0.02001,10867.29394882269,68935.55614878258
3,0.03001,9763.626788640928,68337.73450973204
4,0.04001,9070.845653729431,67926.89151354547
5,0.05001,8553.358164029154,67598.9831284277
6,0.06001,8137.621428760646,67320.84294899744
7,0.07001,7797.6782397907755,67082.63880020118
8,0.08001,7516.350145814141,66877.51793617688
9,0.0900099999999999,7257.076907953453,66681.5620327296
10,0.10001,7043.80377895197,66515.05105310702
11,0.11001,6860.162600067497,66367.58436130662
12,0.1200099999999999,6668.162707325605,66209.12298310881
13,0.13001,6530.865809633464,66092.98567900983
14,0.14001,6374.783919639978,65957.95540904901
15,0.15001,6247.138098736056,65845.04519438779
16,0.16001,6111.120281522039,65722.1617471015
17,0.17001,6011.438186450195,65630.35597715764
18,0.18001,5885.425976775423,65512.09711793738
19,0.19001,5792.528592928282,65423.28275965185
20,0.20001,5692.027211664839,65325.5801343426
21,0.21001,5596.2919139342575,65230.89309329429
22,0.22001,5517.845875018845,65152.09063364127
23,0.23001,5424.467235730645,65056.81403053406
24,0.24001,5352.319677638677,64982.07006286256
25,0.25001,5274.26220273023,64900.06020953141
26,0.26001,5201.343016315083,64822.34482066688
27,0.27001,5131.463578404348,64746.8399370534
28,0.28001,5065.969840194208,64675.134482777816
29,0.29001,4995.790413621243,64597.26268305271
30,0.30001,4939.146489274341,64533.608016776045
31,0.31001,4879.085277950852,64465.31071546832
32,0.32001,4820.536591892523,64397.919243466255
33,0.33001,4767.283485317957,64335.90851158592
34,0.34001,4712.891396437787,64271.85226707332
35,0.35001,4659.259477548765,64207.96326215549
36,0.36001,4606.7638340036965,64144.71161479394
37,0.37001,4562.016344563537,64090.22398952015
38,0.38001,4510.86448819088,64027.27944240593
39,0.39001,4464.230266978258,63969.26890171604
40,0.40001,4419.935524042484,63913.604640608246
41,0.41001,4371.174496786927,63851.67894357417
42,0.42001,4325.728811341894,63793.33855890459
43,0.43001,4280.858709258579,63735.13261696797
44,0.44001,4238.428966287442,63679.5283618714
45,0.45001,4194.083894594323,63620.81598376959
46,0.46001,4151.796134288622,63564.2463219937
47,0.47001,4112.969076111927,63511.79644429106
48,0.48001,4071.7037262491112,63455.50722723806
49,0.49001,4033.6267580932786,63403.05883894565
50,0.50001,3996.905712597649,63352.00704108665
51,0.51001,3960.4014971138868,63300.78967276233
52,0.52001,3923.2215976945276,63248.13670001688
53,0.53001,3886.447404931648,63195.56511762446
54,0.54001,3851.267078222134,63144.80443203202
55,0.55001,3816.2459712195787,63093.81083062626
56,0.56001,3780.5850226542984,63041.402426533125
57,0.57001,3747.1238834505257,62991.775419369456
58,0.5800099999999999,3714.1098486592646,62942.37528698831
59,0.5900099999999999,3680.570481280831,62891.73737853697
60,0.6000099999999999,3648.1959592977196,62842.41856422747
61,0.6100099999999999,3616.21949506191,62793.27463345627
62,0.62001,3584.5980363227363,62744.24708189405
63,0.63001,3551.541162656445,62692.52941906893
64,0.64001,3518.950724524157,62641.06809392204
65,0.65001,3488.3948009354913,62592.3845759034
66,0.66001,3458.069972977964,62543.64580356998
67,0.67001,3426.9356146592518,62493.15922948027
68,0.68001,3395.1402501024504,62441.12516777998
69,0.69001,3363.7680990854487,62389.303882860026
70,0.70001,3332.579318486559,62337.304178193146
71,0.7100099999999999,3301.287264297989,62284.640901095925
72,0.7200099999999999,3270.353173860753,62232.08710592526
73,0.7300099999999999,3238.5332751251794,62177.50718819224
74,0.74001,3206.7356881645615,62122.427184497785
75,0.75001,3173.806445957453,62064.80823576191
76,0.76001,3139.810887467972,62004.69287739722
77,0.77001,3106.4562848348537,61945.07497914616
78,0.78001,3069.924458114036,61879.039138293134
79,0.79001,3033.3544839112665,61812.142552833786
80,0.80001,2996.407788804341,61743.73277805004
81,0.81001,2956.6478236640723,61669.16523529608
82,0.82001,2918.741555056934,61597.13452015338
83,0.83001,2875.797218142205,61514.391322873984
84,0.8400099999999999,2832.00444913529,61428.73106583572
85,0.8500099999999999,2785.572771603124,61336.4500147319
86,0.8600099999999999,2737.496089330536,61239.26432525662
87,0.87001,2688.064195972334,61137.543005099214
88,0.88001,2629.2565358097704,61014.06316176002
89,0.89001,2572.2563341886816,60891.71388161508
90,0.90001,2508.5945489700875,60751.8188110616
91,0.91001,2443.9219291480213,60606.0191442009
92,0.92001,2363.8656664180207,60420.09854868853
93,0.93001,2287.106213452648,60235.82418852681
94,0.94001,2204.721983133678,60031.03502370328
95,0.95001,2092.7864656694687,59740.17319383149
96,0.96001,1982.48347702967,59437.91762973546
97,0.97001,1844.4465190798219,59035.042339575455
98,0.98001,1671.1630202171516,58484.30316798891
99,0.99001,1405.0226323814898,57515.97476840928
