,conversion,A,Ea
0,1e-05,4718.900631511645,52730.5649269801
1,0.01001,115908376.1142474,103961.22105317775
2,0.02001,30075779.448411733,97124.30484932958
3,0.03001,15211604.777623188,93669.75538984274
4,0.04001,9711562.715352653,91395.60729016709
5,0.05001,7073125.332505568,89789.0282302798
6,0.06001,5503110.356731234,88517.05705800936
7,0.07001,4472470.466213932,87466.1270146688
8,0.08001,3774274.8871284374,86605.94966864241
9,0.0900099999999999,3264566.4994169725,85870.70134749232
10,0.10001,2888408.900138046,85250.2907841141
11,0.11001,2577561.1999277277,84673.25618191449
12,0.1200099999999999,2334868.296342793,84172.1069660492
13,0.13001,2131002.712409647,83709.09492195565
14,0.14001,1967421.5618112697,83304.33293181994
15,0.15001,1830399.903913191,82938.48903056137
16,0.16001,1707796.4420439969,82587.13307732777
17,0.17001,1601282.4812020713,82260.76921289842
18,0.18001,1510302.7430712155,81964.32744768797
19,0.19001,1432294.5771170724,81695.56808584015
20,0.20001,1362235.485340809,81441.41269365046
21,0.21001,1296647.608913664,81191.34071082034
22,0.22001,1240916.213253566,80968.69958574152
23,0.23001,1191399.3932764174,80762.33012576692
24,0.24001,1142722.27423159,80550.92430109631
25,0.25001,1103014.430531866,80371.69239177513
26,0.26001,1064367.4738709559,80190.94231441709
27,0.27001,1028674.3640041862,80018.07965731248
28,0.28001,995420.6256798703,79851.54629000831
29,0.29001,965394.7080315928,79696.32683866276
30,0.30001,940406.1238038179,79563.42174395622
31,0.31001,913151.8690540568,79414.37858938146
32,0.32001,890797.4193564446,79288.77140211307
33,0.33001,867255.7205442942,79153.03874168353
34,0.34001,846988.3091034269,79033.19965912495
35,0.35001,826446.4672310249,78908.77541616309
36,0.36001,809774.9480360368,78805.4991009663
37,0.37001,791130.5652501918,78687.45221176656
38,0.38001,777289.6131871273,78598.00487423007
39,0.39001,762010.6722394682,78497.39588955742
40,0.40001,749152.7102946012,78411.15290135347
41,0.41001,735931.5502194917,78320.91633890118
42,0.42001,722687.4154251372,78228.88276821244
43,0.43001,711602.2716455256,78150.54599066291
44,0.44001,699424.8009787571,78063.07075349992
45,0.45001,690427.2340745836,77997.45393265237
46,0.46001,679282.334169993,77914.98129819051
47,0.47001,670018.8488257616,77845.39480649655
48,0.48001,660316.391474662,77771.47157429732
49,0.49001,652240.9761084332,77709.11178257655
50,0.50001,644171.2448691828,77646.01980154065
51,0.51001,635647.8606945837,77578.51689143955
52,0.52001,628211.3642919502,77518.87831315506
53,0.53001,621014.2031741366,77460.4830303003
54,0.54001,614177.3590686709,77404.38102350262
55,0.55001,607957.7769278528,77352.79900564987
56,0.56001,601146.2308791263,77295.69859506581
57,0.57001,595486.8636944899,77247.76249470132
58,0.5800099999999999,589027.5187774226,77192.49051213903
59,0.5900099999999999,583412.5732429674,77143.9492786878
60,0.6000099999999999,577828.4331394179,77095.20878873374
61,0.6100099999999999,572725.3533877732,77050.25349105116
62,0.62001,567671.211718497,77005.33274561865
63,0.63001,563166.2543406571,76964.95469059946
64,0.64001,558140.8568519574,76919.52901970591
65,0.65001,554031.2692286172,76882.0765194697
66,0.66001,549613.0919383432,76841.50054947157
67,0.67001,545659.2313422726,76804.91128102428
68,0.68001,542215.4848600697,76772.82596358456
69,0.69001,538369.8988506234,76736.7549891956
70,0.70001,535323.8580256997,76708.0002748641
71,0.7100099999999999,532061.8025599009,76677.02437515136
72,0.7200099999999999,529325.4013191465,76650.89316673229
73,0.7300099999999999,526614.1665954168,76624.86871380097
74,0.74001,523868.146343946,76598.37342969123
75,0.75001,520953.70565025107,76570.1007676462
76,0.76001,518231.04725742846,76543.54529823834
77,0.77001,515592.18733650964,76517.6736801153
78,0.78001,512874.4462050897,76490.88992336894
79,0.79001,511104.10486079095,76473.36649065533
80,0.80001,508728.05815413035,76449.7519416799
81,0.81001,506297.5055779438,76425.48128817743
82,0.82001,503878.08831651526,76401.20583567898
83,0.83001,501255.94602083473,76374.76434942886
84,0.8400099999999999,498996.80988306855,76351.87223094983
85,0.8500099999999999,496754.5005579051,76329.04790446756
86,0.8600099999999999,494163.24235167494,76302.54297358503
87,0.87001,491527.21658286516,76275.4371420775
88,0.88001,488597.1317552269,76245.13642476883
89,0.89001,485671.81703275826,76214.70322329398
90,0.90001,482432.70337874343,76180.79085190111
91,0.91001,477935.33130810707,76133.32547898563
92,0.92001,474741.9808121552,76099.35082888235
93,0.93001,466703.1759747656,76012.80231495424
94,0.94001,463149.6135296173,75974.06723400309
95,0.95001,452667.53987409716,75858.05334128522
96,0.96001,444911.50004529976,75770.46813883462
97,0.97001,430873.2661560225,75607.9862767588
98,0.98001,411753.54336361605,75377.96210807696
99,0.99001,383845.6389981667,75022.2786071855
