Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.9977000782213453,718754.6626975699,100535846.4770495
F3/2,(1 - a)**(-1/2) - 1,0.9903837396332367,571285.5698606035,60605026.00503371
D5,((1 - a)**(-1/3) - 1)**2,0.9766176887276299,1066111.018801372,221477842.51821163
F3,(1 - a)**(-2) - 1,0.9562244494127519,1041941.4977869125,221771262.7903335
G6,(-np.log(1 - a))**4,0.9330332785603008,1854510.3662443545,690441381.3351071
G5,(-np.log(1 - a))**3,0.9327589505020933,1388069.4135377267,382060287.85463065
G4,(-np.log(1 - a))**2,0.932205613883185,921628.4608311001,164196628.55124906
A2/3,(-np.log(1 - a))**(3/2),0.9316459609634227,688407.9844777867,89208628.69372295
A3/4,(-np.log(1 - a))**(4/3),0.9313637371576144,610667.8256933487,69241281.08391169
F1/A1,-np.log(1 - a),0.9305073360166681,455187.508124473,36849388.00773918
A3/2,(-np.log(1 - a))**(2/3),0.9287496694201174,299707.1905555974,14513945.905950857
A2,(-np.log(1 - a))**(1/2),0.9269299451689254,221967.03177115976,7116648.437992741
A5/2,(-np.log(1 - a))**(2/5),0.9250453494474767,175322.9365004969,3884177.82638189
A3,(-np.log(1 - a))**(1/3),0.9230929144906117,144226.8729867219,2231173.841511906
A4,(-np.log(1 - a))**(1/4),0.9189718272981149,105356.79359450303,728387.0618623389
F3/4,1 - (1 - a)**(1/4),0.8958233536128198,418256.8382852603,29673176.128384236
D3,(1 - (1 - a)**(1/3))**2,0.8890790067458049,829061.8330720405,128303492.67319518
R3,1 - (1 - a)**(1/3),0.8861838237701916,408904.1942449432,28293475.07945636
G8,(1 - (1 - a)**(1/3))**(1/2),0.8800750054872614,198825.37483139485,5185381.621940813
R2,1 - (1 - a)**(1/2),0.8699244603537809,393498.68056363147,26056827.19945204
D4,1 - (2*a/3) - (1 - a)**(2/3),0.8668593449587061,786739.93490591,114274737.13656196
G7,(1 - (1 - a)**(1/2))**(1/2),0.8628302632958139,191122.617990739,4695534.603417184
D2,a + (1 - a)*np.log(1 - a),0.8574982132567697,769269.3312615558,110124657.94084258
F1/3,1 - (1 - a)**(2/3),0.8569542017701048,381353.9779949675,24340959.548994165
D1,a**2,0.8418640432476132,737615.2127894651,100945019.56993714
P3/2,a**(3/2),0.8404324024617897,550398.0484465603,54252628.61311538
F0/R1/P1,a,0.837516289371429,363180.8841036557,21866713.714079924
D7,1 + (2*a/3) - (1 + a)**(2/3),0.8356054451102276,721771.5349141264,94241218.7783017
D6,((1 + a)**(1/3) - 1)**2,0.8325413392744317,714274.7240687197,92045134.15289997
P2,a**(1/2),0.8283260715615275,175963.71976075112,3784287.6302622566
D8,((1 + a)**(-1/3) - 1)**2,0.8232085751587643,692596.9414626631,85837561.8130168
P3,a**(1/3),0.8184253773529702,113557.99831311606,931698.1043429393
P4,a**(1/4),0.8077478391567854,82355.13758929865,97340.7459058118
G1,1 - (1 - a)**2,0.8028240711298619,330793.9405991197,17760014.404290434
G2,1 - (1 - a)**3,0.7819810409946013,311605.41615540057,15517356.49344612
G3,1 - (1 - a)**4,0.7669359338608566,298000.1660315641,14014704.455699306
B1,np.log(a / (1 - a)),0.7589663535059904,215559.66133171524,6794996.60663047
