Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9884065086038175,1513884.7104516905,155128016.62871057
F2,(1 - a)**(-1) - 1,0.9377444962779735,863243.1827920127,48627258.48058049
F3/2,(1 - a)**(-1/2) - 1,0.8234118381456882,562041.5865291425,19575964.838694423
B1,np.log(a / (1 - a)),0.7727893962634558,181391.7529945666,1562922.2694360204
D5,((1 - a)**(-1/3) - 1)**2,0.7544005222103097,955301.3616508662,58734178.81832526
G6,(-np.log(1 - a))**4,0.5719486130557604,1343262.7358486138,118893134.52792716
G5,(-np.log(1 - a))**3,0.5706448719260208,1004796.1777088781,65514481.06622266
G4,(-np.log(1 - a))**2,0.5680241991484741,666329.6195691421,27907108.464539364
A2/3,(-np.log(1 - a))**(3/2),0.5653858848783709,497096.3404992747,15017576.455096848
A3/4,(-np.log(1 - a))**(4/3),0.5640600923157422,440685.2474759853,11597213.52265465
F1/A1,-np.log(1 - a),0.5600560804253049,327863.0614294067,6070643.636654986
A3/2,(-np.log(1 - a))**(2/3),0.5519275432347168,215040.87538282818,2296047.826749875
A2,(-np.log(1 - a))**(1/2),0.5436371003412641,158629.78235953883,1065451.9182233228
A5/2,(-np.log(1 - a))**(2/5),0.535183453876311,124783.12654556528,536988.8053484907
A3,(-np.log(1 - a))**(1/3),0.5265655172644377,102218.68933624958,271935.48838095897
A4,(-np.log(1 - a))**(1/4),0.5088336257704262,74013.14282460493,38235.45491567579
F3/4,1 - (1 - a)**(1/4),0.43793856694814165,259803.5226563138,3411646.0682680453
D3,(1 - (1 - a)**(1/3))**2,0.41821353484525825,498445.59486186656,14524368.300093314
R3,1 - (1 - a)**(1/3),0.4077120902167388,243921.04907576888,2950155.851441511
G8,(1 - (1 - a)**(1/3))**(1/2),0.38628627436798385,116658.77618271993,396964.40426033025
R2,1 - (1 - a)**(1/2),0.36085836814043865,219399.7614373968,2296773.022137853
D4,1 - (2*a/3) - (1 - a)**(2/3),0.3539283539885718,431059.10648977384,10475047.052901553
G7,(1 - (1 - a)**(1/2))**(1/2),0.338197543225896,104398.13236353395,266124.5385664513
D2,a + (1 - a)*np.log(1 - a),0.32986176262309497,405611.4685601776,9336079.10111199
F1/3,1 - (1 - a)**(2/3),0.3274147791149686,201682.76579287733,1871649.100360497
D1,a**2,0.29612683085974173,366522.5619273378,7480071.136462731
P3/2,a**(3/2),0.29208227181413104,272241.0472679213,3829291.3023642497
D7,1 + (2*a/3) - (1 + a)**(2/3),0.28616107631821786,351667.47218885523,6495198.9303790545
F0/R1/P1,a,0.28397495605625594,177959.5326085045,1365909.1163609116
D6,((1 + a)**(1/3) - 1)**2,0.28141216435618843,344718.915307744,6185585.385803546
D8,((1 + a)**(-1/3) - 1)**2,0.26734301267386623,324784.7552346821,5337055.803814983
P2,a**(1/2),0.25955069383728063,83678.01794908775,87951.09396775973
P3,a**(1/3),0.23508346521902743,52250.84639594885,-77523.1372021285
G1,1 - (1 - a)**2,0.22486569152126612,143317.41008466884,760039.3482135292
P4,a**(1/4),0.21073183095051515,36537.260619379405,-114961.66111085506
G2,1 - (1 - a)**3,0.1987201394383277,126612.5018883637,524553.5292929021
G3,1 - (1 - a)**4,0.18322219030581613,116137.53188202214,395745.2611523454
