Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9973563405901315,1069932.950103129,135182584.13182804
G5,(-np.log(1 - a))**3,0.99733553651751,800181.6611686499,74268593.10090023
G4,(-np.log(1 - a))**2,0.9972932955309961,530430.3722341706,31434736.689656075
A2/3,(-np.log(1 - a))**(3/2),0.9972501934162502,395554.7277669315,16797740.136683084
A3/4,(-np.log(1 - a))**(4/3),0.9972283127878616,350596.1796111849,12923139.143288344
F1/A1,-np.log(1 - a),0.9971613197478097,260679.08329969193,6680430.743364982
D5,((1 - a)**(-1/3) - 1)**2,0.9970560380006334,582549.8037366079,37987373.05571164
A3/2,(-np.log(1 - a))**(2/3),0.9970209955826322,170761.98698819897,2446010.6067031547
A2,(-np.log(1 - a))**(1/2),0.9968716725644438,125803.43883245252,1081449.2289960454
A5/2,(-np.log(1 - a))**(2/5),0.9967126379290014,98828.30993900467,503156.98106089054
A3,(-np.log(1 - a))**(1/3),0.9965431094538807,80844.89067670603,217486.78133666134
A4,(-np.log(1 - a))**(1/4),0.9961690448787817,58365.61659883283,-28167.498585052435
F3/4,1 - (1 - a)**(1/4),0.9887270139126885,246842.3587387826,5629930.702867955
F3/2,(1 - a)**(-1/2) - 1,0.9886977736354764,302370.72723877063,9392068.60706963
D3,(1 - (1 - a)**(1/3))**2,0.9862549002898553,495503.96997818776,26272365.78991075
R3,1 - (1 - a)**(1/3),0.9856341095876613,243215.88217170042,5466034.599671927
G8,(1 - (1 - a)**(1/3))**(1/2),0.984276375106439,117071.83826845673,815530.9131065118
R2,1 - (1 - a)**(1/2),0.9797430294996381,237086.3519200233,5182345.625717348
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9781489186105893,478681.76435926487,24248871.37823417
G7,(1 - (1 - a)**(1/2))**(1/2),0.9778353130740737,114007.07314261816,757964.4033552879
F1/3,1 - (1 - a)**(2/3),0.9744267188168287,232091.76100941142,4950338.654950198
D2,a + (1 - a)*np.log(1 - a),0.9742625760465277,471511.57396246836,23844839.211502377
D1,a**2,0.9668937068334583,457690.24366510805,22448282.541749537
P3/2,a**(3/2),0.9664029807536425,340999.6313401344,11862302.738820639
F0/R1/P1,a,0.9653915977303744,224309.0190151607,4592892.10519558
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9635154409891197,450037.3817202622,20977705.176588133
P2,a**(1/2),0.9620984922112583,107618.4066901869,638389.6802286663
D6,((1 + a)**(1/3) - 1)**2,0.9618155096518327,446400.4522479431,20577826.037654344
P3,a**(1/3),0.9583655669202858,68721.5359151956,54706.9996429268
D8,((1 + a)**(-1/3) - 1)**2,0.9564742666223123,435852.71648188494,19439093.605984207
P4,a**(1/4),0.9541149443183974,49273.1005277,-101573.15847379084
G1,1 - (1 - a)**2,0.9460391594397966,209434.33531882372,3934356.5098048514
F2,(1 - a)**(-1) - 1,0.9398607198004408,354877.76965265465,13788972.080311175
G2,1 - (1 - a)**3,0.9325389675686802,200001.186092992,3537369.6433982057
G3,1 - (1 - a)**4,0.9220115328792904,193041.85457839316,3255801.6044837497
B1,np.log(a / (1 - a)),0.865999300279217,257356.28840741073,6448808.896915333
F3,(1 - a)**(-2) - 1,0.8276559574356099,470571.8365938508,26102603.692008544
