Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9995478919533562,1281815.6147530172,184029291.83384636
G5,(-np.log(1 - a))**3,0.9995470004619913,958960.0693398669,101378572.80676174
G4,(-np.log(1 - a))**2,0.9995451794354714,636104.5239267169,43158163.9903278
A2/3,(-np.log(1 - a))**(3/2),0.9995433066259439,474676.75122014177,23209215.44331498
A3/4,(-np.log(1 - a))**(4/3),0.9995423503974041,420867.4936512834,17916755.26440574
F1/A1,-np.log(1 - a),0.9995394004165192,313248.9785135669,9367523.919924563
A3/2,(-np.log(1 - a))**(2/3),0.9995331189718251,205630.46337585023,3532207.196173244
A2,(-np.log(1 - a))**(1/2),0.9995262957270336,151821.20580699178,1631852.9432763164
A5/2,(-np.log(1 - a))**(2/5),0.999518887763351,119535.65126567679,816820.8276364994
A3,(-np.log(1 - a))**(1/3),0.9995108482441557,98011.9482381335,408674.06206265517
A4,(-np.log(1 - a))**(1/4),0.9994926650370889,71107.31945370432,49835.675703878165
F3/4,1 - (1 - a)**(1/4),0.9977365029889039,301114.20282634447,8264277.709714902
D3,(1 - (1 - a)**(1/3))**2,0.9966262594557346,605308.4902449846,37816017.57011536
R3,1 - (1 - a)**(1/3),0.9964836371178527,297850.9616727008,8099763.124142011
G8,(1 - (1 - a)**(1/3))**(1/2),0.9961739093115517,144122.19738655878,1348503.358437757
R2,1 - (1 - a)**(1/2),0.9936966884111936,292228.59182649787,7803661.838986736
G7,(1 - (1 - a)**(1/2))**(1/2),0.9931571432739839,141311.01246345718,1286868.4600684291
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9926811019042251,589898.7908090674,35661460.5719177
F1/3,1 - (1 - a)**(2/3),0.9908517183631785,287533.4535419254,7551366.121593766
D2,a + (1 - a)*np.log(1 - a),0.9905434273327847,583179.9170168503,35277473.076110475
D5,((1 - a)**(-1/3) - 1)**2,0.9903659467043343,680471.8247828683,49202188.32096246
D1,a**2,0.986048255631692,569587.9673116016,33679187.446798526
P3/2,a**(3/2),0.985864616165508,424789.3337588053,17987452.586465452
F0/R1/P1,a,0.985487435216614,279990.70020600915,7144538.026267482
P2,a**(1/2),0.9842709800855571,135192.066653213,1149015.0072927063
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9837544415328594,561446.594467672,31839877.81662784
P3,a**(1/3),0.9829123468790927,86925.85546894756,225915.81940065074
D6,((1 + a)**(1/3) - 1)**2,0.9825775845069328,557564.7512939016,31334003.786425207
P4,a**(1/4),0.9813894825758558,62792.74987681487,-35680.180081868195
D8,((1 + a)**(-1/3) - 1)**2,0.978803424042839,546281.6859373739,29885995.422222972
F3/2,(1 - a)**(-1/2) - 1,0.9780577754638303,348601.0927299474,11893793.38542126
G1,1 - (1 - a)**2,0.9724165066987392,264778.2517825465,6336462.3121461775
G2,1 - (1 - a)**3,0.9623942452396278,254623.0340438554,5813835.401387076
G3,1 - (1 - a)**4,0.954198401801815,246912.0187673083,5428254.035753817
B1,np.log(a / (1 - a)),0.9416838657151357,475547.21130324324,23067638.468188327
F2,(1 - a)**(-1) - 1,0.9197776653073307,392735.70201284083,15840065.947497895
F3,(1 - a)**(-2) - 1,0.7867907029116782,490268.2553962233,26239370.16663988
