Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9996129937386538,1775920.570822256,624446359.0088149
F3/2,(1 - a)**(-1/2) - 1,0.9976154157434158,936699.4577059217,168655433.53447288
G6,(-np.log(1 - a))**4,0.9873079975213203,3201872.5305787413,2069721182.0041687
G5,(-np.log(1 - a))**3,0.9872749085338975,2398556.0467467187,1153318431.3611684
G4,(-np.log(1 - a))**2,0.9872083690428727,1595239.5629146982,502901337.2571689
A2/3,(-np.log(1 - a))**(3/2),0.9871413437146457,1193581.3209986878,277437292.3676831
A3/4,(-np.log(1 - a))**(4/3),0.987107647418132,1059695.2403600172,217059538.23868296
F1/A1,-np.log(1 - a),0.987005816988838,791923.0790826768,118469322.73736784
A3/2,(-np.log(1 - a))**(2/3),0.9867987656892174,524150.9178053366,49432492.86202171
A2,(-np.log(1 - a))**(1/2),0.9865870842173163,390264.8371666663,25996201.96747903
A5/2,(-np.log(1 - a))**(2/5),0.9863706369131764,309933.1887834643,15480387.084791418
A3,(-np.log(1 - a))**(1/3),0.9861492831787664,256378.75652799616,9947090.976351403
A4,(-np.log(1 - a))**(1/4),0.9856912680350158,189435.7162086611,4691800.2666120725
F3/4,1 - (1 - a)**(1/4),0.9711584722618046,744734.8014238448,102542159.48567641
D3,(1 - (1 - a)**(1/3))**2,0.9667211123323517,1476468.30848583,423611824.81487656
R3,1 - (1 - a)**(1/3),0.9661847391488214,732537.4518682432,99184236.29430819
G8,(1 - (1 - a)**(1/3))**(1/2),0.9650746134221296,360572.02355944936,21443171.0226686
F2,(1 - a)**(-1) - 1,0.9646440610544513,1119462.482748259,246711765.17461073
R2,1 - (1 - a)**(1/2),0.9572571858989627,712110.2609536932,93617812.03909613
G7,(1 - (1 - a)**(1/2))**(1/2),0.9558366357676243,350358.42810217437,20143948.53044407
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9542665972819804,1420400.4691789348,390287502.30511755
F1/3,1 - (1 - a)**(2/3),0.9496271864352007,695642.5645899994,89212332.80852136
D2,a + (1 - a)*np.log(1 - a),0.9486245837682649,1396752.5821989744,379183184.46168554
D1,a**2,0.9383306339187201,1351961.5832371651,355028138.7966014
P3/2,a**(3/2),0.9379878921480062,1011122.8362405377,195084417.59441343
F0/R1/P1,a,0.9372942683702986,670284.0892439104,82601892.92593741
P2,a**(1/2),0.9351462496282709,329445.34224728297,17579082.780103214
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9337396733246219,1327840.1446898815,338191252.20992714
P3,a**(1/3),0.9328925581955693,215832.42658174052,6449736.18718616
D6,((1 + a)**(1/3) - 1)**2,0.931464020161049,1316390.9208536854,331997905.4460066
P4,a**(1/4),0.9305264172628132,159025.96874896932,2860864.812896451
D8,((1 + a)**(-1/3) - 1)**2,0.9244410873187852,1283213.6979975663,314371796.45763737
G1,1 - (1 - a)**2,0.912627846393169,622734.2192091614,70830028.08436744
G2,1 - (1 - a)**3,0.8963704329237301,593124.571898941,63929818.68646452
G3,1 - (1 - a)**4,0.8840893397847165,571516.1677085978,59107630.47512473
F3,(1 - a)**(-2) - 1,0.8724049994446559,1521091.0062179181,468449678.2263705
B1,np.log(a / (1 - a)),0.8616890152724032,602211.9775364397,66519799.1150021
