Model,Equation,R2_score,Ea,A
D8,((1 + a)**(-1/3) - 1)**2,0.9947469065057594,216936.51917195276,2205271.76167909
G1,1 - (1 - a)**2,0.9940834462695389,103647.296158969,322980.60855579446
D6,((1 + a)**(1/3) - 1)**2,0.9939677687035119,220099.0468799236,2305627.513341067
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9936151087089592,221183.01647258215,2340461.8532559364
G2,1 - (1 - a)**3,0.9935458717652472,100807.4065890313,301029.8521728047
D1,a**2,0.9927440946592252,223443.92827155878,2597909.0099331094
P3/2,a**(3/2),0.9926736077953328,165530.69630887348,1236630.880528814
F0/R1/P1,a,0.9925257345565975,107617.46434618821,349423.5880345147
G3,1 - (1 - a)**4,0.9923258179733533,98553.52066267305,282743.8914230782
P2,a**(1/2),0.9920184697861262,49704.23238350313,-66115.5560006124
P3,a**(1/3),0.9913906799931834,30399.821729274703,-103875.5856626489
D2,a + (1 - a)*np.log(1 - a),0.9910737031195178,226820.65368935786,2652707.4592778655
F1/3,1 - (1 - a)**(2/3),0.990598378731667,109459.18569952637,358399.0878921288
P4,a**(1/4),0.9905972389692473,20747.61640216049,-110103.26214362758
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9900439385957468,228394.0418988656,2577275.709903097
R2,1 - (1 - a)**(1/2),0.9889566651992606,110565.5291477709,361922.9278427013
G7,(1 - (1 - a)**(1/2))**(1/2),0.9881183049815078,51178.264784294435,-66722.39564990549
D3,(1 - (1 - a)**(1/3))**2,0.9869771470162801,231917.13248154495,2696271.9464831515
R3,1 - (1 - a)**(1/3),0.9864894041151492,111854.06645118138,362945.48224284383
G8,(1 - (1 - a)**(1/3))**(1/2),0.9853666578714085,51822.53343599964,-68125.8431757096
F3/4,1 - (1 - a)**(1/4),0.984783012823922,112586.08256636115,360976.1482090633
G6,(-np.log(1 - a))**4,0.9779801001160169,485556.27409937343,15061771.228659006
G5,(-np.log(1 - a))**3,0.9778220663630963,362114.9556797349,7993258.878205148
G4,(-np.log(1 - a))**2,0.9774988727552054,238673.63726009586,3127006.16002133
A2/3,(-np.log(1 - a))**(3/2),0.9771658401584433,176952.97805027643,1519574.5022609048
A3/4,(-np.log(1 - a))**(4/3),0.9769955024826931,156379.4249803365,1106040.4693153112
F1/A1,-np.log(1 - a),0.9764685363064642,115232.3188404569,462242.28281057253
A3/2,(-np.log(1 - a))**(2/3),0.9753373725597656,74085.21270057728,62239.4094350147
A2,(-np.log(1 - a))**(1/2),0.9740910373099441,53511.659630637405,-47129.980952911996
A5/2,(-np.log(1 - a))**(2/5),0.9727124842122993,41167.52778867352,-84572.9327714145
A3,(-np.log(1 - a))**(1/3),0.9711813243787317,32938.10656069757,-98624.23431096615
A4,(-np.log(1 - a))**(1/4),0.9675577164793825,22651.330025727635,-107146.45303598608
B1,np.log(a / (1 - a)),0.9569449218669223,476816.2784460331,14590102.1534368
D5,((1 - a)**(-1/3) - 1)**2,0.9554050630050659,248027.00990353874,3269638.5782027585
F3/2,(1 - a)**(-1/2) - 1,0.9351007631243867,122647.9372142472,549463.8043910755
F2,(1 - a)**(-1) - 1,0.8632683926401414,131782.28047913327,744649.373761984
F3,(1 - a)**(-2) - 1,0.7068022460430808,151976.92842483838,1199668.8079219814
