Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9984281280090912,513540.0915208584,55757437.73669685
F3/2,(1 - a)**(-1/2) - 1,0.9934478360050937,268214.35126017407,13723073.789959174
G6,(-np.log(1 - a))**4,0.992267948294472,929414.2026865274,194187958.52923575
G5,(-np.log(1 - a))**3,0.9922015507095718,694717.2503997523,106135953.41151835
G4,(-np.log(1 - a))**2,0.9920664939352362,460020.2981129774,44422906.54292215
A2/3,(-np.log(1 - a))**(3/2),0.9919283501401605,342671.8219695901,23443189.314732045
A3/4,(-np.log(1 - a))**(4/3),0.991858093080957,303555.6632551275,17913087.12837368
F1/A1,-np.log(1 - a),0.9916424444816836,225323.34582620242,9047320.476477563
A3/2,(-np.log(1 - a))**(2/3),0.9911881178187757,147091.02839727758,3106497.218065226
A2,(-np.log(1 - a))**(1/2),0.9907007642269835,107974.86968281507,1231704.2498324192
A5/2,(-np.log(1 - a))**(2/5),0.990177323963088,84505.17445413762,456310.91431074747
A3,(-np.log(1 - a))**(1/3),0.9896143851029989,68858.71096835258,84060.95548422061
A4,(-np.log(1 - a))**(1/4),0.9883543015272803,49300.63161112134,-221225.36326182823
F3/4,1 - (1 - a)**(1/4),0.9790492475930233,211324.11792595737,7292418.71594059
D3,(1 - (1 - a)**(1/3))**2,0.9761925018304797,424780.35039209964,35746880.82806315
R3,1 - (1 - a)**(1/3),0.9749218726884642,207703.37196576368,7032371.130385289
G8,(1 - (1 - a)**(1/3))**(1/2),0.9720965472955597,99164.88275259564,803734.98397606
R2,1 - (1 - a)**(1/2),0.9674211189431766,201644.54541359885,6587926.826759351
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9660270092705442,408143.2355779181,32468428.540477328
G7,(1 - (1 - a)**(1/2))**(1/2),0.9637233786836066,96135.46947651319,718995.3137371045
D2,a + (1 - a)*np.log(1 - a),0.9613775996259784,401138.43765449984,31875575.184014924
F1/3,1 - (1 - a)**(2/3),0.9609549414829832,196771.0906101282,6230763.018907325
F2,(1 - a)**(-1) - 1,0.9539362613841376,322438.36585489474,21596092.77256483
D1,a**2,0.9530168328580009,387971.1147839936,29740306.966014296
P3/2,a**(3/2),0.952176264950184,288634.93447285204,15421579.696362006
F0/R1/P1,a,0.950433644227469,189298.75416171053,5692588.926264392
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9493995471759658,380971.417683685,27425078.493702985
D6,((1 + a)**(1/3) - 1)**2,0.9475848880031551,377650.4704782433,26834671.491285183
P2,a**(1/2),0.9446658815572028,89962.57385056904,548740.012546699
D8,((1 + a)**(-1/3) - 1)**2,0.9418969949848729,368029.9924223287,25158685.247866224
P3,a**(1/3),0.937959007235593,56850.51374685523,-153302.09673058658
P4,a**(1/4),0.9301112257326444,40294.48369499833,-321397.1056299572
G1,1 - (1 - a)**2,0.9290724568253705,175417.99167606758,4739229.692042461
G2,1 - (1 - a)**3,0.914656699175276,166852.9757187131,4186224.6939903754
G3,1 - (1 - a)**4,0.9035510272020119,160629.98126543927,3802543.569044746
F3,(1 - a)**(-2) - 1,0.8586349621019396,441697.2150624335,44434799.787450604
B1,np.log(a / (1 - a)),0.8297656589480417,161817.6106286844,4050670.367253122
