Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9971706350744689,454520.6940267752,44698646.87202748
G6,(-np.log(1 - a))**4,0.9941128736921672,825510.4518844127,157811030.4107173
G5,(-np.log(1 - a))**3,0.9940587865704118,616887.9873265472,86034627.30883934
G4,(-np.log(1 - a))**2,0.9939485719746806,408265.5227686812,35809366.411743924
A2/3,(-np.log(1 - a))**(3/2),0.9938355662356965,303954.29048974835,18778098.153191064
A3/4,(-np.log(1 - a))**(4/3),0.9937779894317833,269183.8797301039,14298149.563524025
F1/A1,-np.log(1 - a),0.9936008274389501,199643.05821081556,7133682.245811862
A3/2,(-np.log(1 - a))**(2/3),0.9932254824173465,130102.23669152685,2362089.9913932956
A2,(-np.log(1 - a))**(1/2),0.9928197775390887,95331.8259318825,872299.3946721453
A5/2,(-np.log(1 - a))**(2/5),0.9923806112747723,74469.57947609594,263934.2715412107
A3,(-np.log(1 - a))**(1/3),0.9919044886885509,60561.41517223823,-23719.667529527615
A4,(-np.log(1 - a))**(1/4),0.9908250549649208,43176.20979241607,-253738.51008227377
F3/2,(1 - a)**(-1/2) - 1,0.9905452322672008,236704.0836090939,10804754.095989488
F3/4,1 - (1 - a)**(1/4),0.9828815382791944,187521.91637522713,5706499.582246444
D3,(1 - (1 - a)**(1/3))**2,0.9803906431587456,377742.9705761707,28775688.48161156
R3,1 - (1 - a)**(1/3),0.9792353538057484,184381.78211456016,5507680.057863469
G8,(1 - (1 - a)**(1/3))**(1/2),0.976639541189043,87701.1878837548,530688.3991389519
R2,1 - (1 - a)**(1/2),0.9725193136508383,179120.7910211039,5164677.7599571
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9713049721483604,363297.3853115948,26151598.436017755
G7,(1 - (1 - a)**(1/2))**(1/2),0.9690574366839122,85070.69233702672,467645.85207255284
D2,a + (1 - a)*np.log(1 - a),0.9670949497590519,357206.24579922145,25743208.46159689
F1/3,1 - (1 - a)**(2/3),0.9666577977718012,174882.5132847208,4887190.607034029
D1,a**2,0.9594668255981551,345722.9073269329,24052849.84143732
P3/2,a**(3/2),0.958668452463565,257047.32890843693,12369733.618436921
F0/R1/P1,a,0.9570077009871385,168371.75048994133,4466888.212393646
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9561530250406037,339587.06758845795,22091683.441534854
D6,((1 + a)**(1/3) - 1)**2,0.9544828443700076,336675.2574461183,21613872.808452185
P2,a**(1/2),0.9514583799858001,79696.1720714454,339430.6848000378
D8,((1 + a)**(-1/3) - 1)**2,0.9492185556661352,328238.61651994445,20257176.412725363
F2,(1 - a)**(-1) - 1,0.9470161562085455,283538.3356659066,17032209.560490802
P3,a**(1/3),0.9449081962151836,50137.64593194683,-204337.44275168658
P4,a**(1/4),0.9371177799447119,35358.38286219752,-328094.7976863941
G1,1 - (1 - a)**2,0.9370775284872034,156236.83117278913,3717285.829057082
G2,1 - (1 - a)**3,0.9234278530221479,148723.46130978077,3279929.8089288482
G3,1 - (1 - a)**4,0.9128251728893735,143252.75472205208,2975489.7715534805
F3,(1 - a)**(-2) - 1,0.8470940775773071,386570.001524709,35035862.33239485
B1,np.log(a / (1 - a)),0.7711218220949265,162409.2854578712,4298926.750651977
