Model,Equation,R2_score,Ea,A
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9978091735405047,-447945.2577640187,1.038752627322621e-40
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9977542743086699,422207.54927360284,7.114677868777868e+36
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9977542743086695,422207.5492736028,1.5810395263950696e+36
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9976186584132274,-224025.279518377,8.186705848796422e-21
F3/4,4*(1 - a)**(3/4),0.9973518358695818,210326.61169788105,3.005436862483245e+17
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9944702597390612,335774.6660957279,4.633601276513037e+29
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9940304943718463,298454.6697214542,1.8960225843331707e+26
R3,3*(1 - a)**(2/3),0.9939418478420996,205830.5899395392,1.3692488237783523e+17
F1/A1,(1 - a),0.9925520874108242,223814.67697290683,3.013418893898189e+19
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.992474093143708,410336.49463991617,8.34099387779691e+35
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9888863224268903,149174.68422435963,4257189529345.004
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9868705825573544,404223.4622402069,2.155196394600633e+34
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9842923025702706,111854.68785008597,1469811420.1363559
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9787948483660776,89462.69002552173,11700327.703462996
R2,2*(1 - a)**(1/2),0.9777889716415693,196838.54642285538,2.3979807792838812e+16
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9743233684287625,476159.81037367816,6.241807268392097e+41
D2,1 / (-np.log(1 - a)),0.9736740087232097,393782.39411844604,8.020984323655975e+33
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9724235018431113,74534.69147581233,451073.9294857731
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9571984624227408,55874.69328867548,7258.51326522293
D1,1 / (2*a),0.95057158702626,376770.10152931843,2.7355097893669694e+32
F1/3,(3/2)*(1 - a)**(1/3),0.9474831020536205,187846.5029061714,3732987163280826.0
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9444138778131914,369686.6713761076,5.517139902850573e+30
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9411900027270378,366249.0547721797,2.4099380853893696e+30
F3/2,2*(1 - a)**(3/2),0.9408241069081347,250790.80752295864,9.467020658121428e+21
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9303868532557028,355936.2049604102,2.008544923861412e+29
P3/2,(2/3)/a**(1/2),0.9213305471898686,273316.25870106125,1.5326441709552792e+23
F2,(1 - a)**2,0.8691011198742367,277766.9380730103,1.1896717090713403e+25
F0/R1/P1,"np.full_like(a, 1)",0.8406636643334091,169862.41587280366,76329405506259.92
F3,(1 - a)**3,0.7373181817813941,331719.1991731136,4.696720984362793e+30
P2,2*a**(1/2),0.48664868770260755,66408.57304454628,28510.42460808746
G1,1 / (2*(1 - a)),0.3330955351574258,115910.15477270036,386682260.2550359
E2,a / 2,0.25888894249189215,-37045.26978371121,8.519330718662562e-05
E1,a,0.25888894249189204,-37045.2697837112,4.259665359331296e-05
B1,1 / (a - (1 - a)),0.23858559109556027,-380214.21674598835,4.1405810321106294e-36
P3,3*a**(2/3),0.1880433465993963,31923.958768460416,17.246184451566904
G2,1 / (3*(1 - a)**2),0.05603588043543612,61957.89367259704,1469.1897186040494
P4,4*a**(3/4),0.047961620768874745,14681.651630417524,0.3896230038173044
G3,1 / (4*(1 - a)**3),0.0005393138814272534,8005.632572493717,0.004961911226437951
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.00011285816197314647,-105.30127273500615,0.5735267977877557
