Model,Equation,R2_score,Ea,A
F3,(1 - a)**3,0.9917330649360169,1003468.0550043776,5.981737975430066e+84
E2,a / 2,0.9875218301746236,-465427.8735833578,1.8546453980425194e-40
E1,a,0.9875218301746229,-465427.87358335766,9.273226990212713e-41
F2,(1 - a)**2,0.9681593988106721,580003.0049597395,2.4954218914612728e+48
P4,4*a**(3/4),0.945033516471502,-415802.67896990234,1.9178183490505367e-37
B1,1 / (a - (1 - a)),0.9384600553426045,-449020.07469613967,1.5966907517569345e-39
P3,3*a**(2/3),0.9203544003497597,-399260.947432084,5.1716016203431244e-36
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9095537606020474,-140727.51725682645,1.1862805519137453e-12
G3,1 / (4*(1 - a)**3),0.8947944299982936,-1537322.24526345,1.2612086747145548e-133
F3/2,2*(1 - a)**(3/2),0.8786267022680122,368270.4799374208,8.058835348862242e+29
G2,1 / (3*(1 - a)**2),0.8667620811514615,-1113857.195218812,2.2674181418870447e-97
P2,2*a**(1/2),0.8523792067932772,-366177.48435644695,3.173028956445789e-33
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.8363604009400625,-66411.14921384437,1.7067629780831905e-07
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.8036111358991286,683037.5336348853,1.9287171188242106e+55
G1,1 / (2*(1 - a)),0.7982628937752062,-690392.1451741739,3.623462429850575e-61
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.7571219857201079,-437992.9894287548,1.0138542088319724e-36
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.7208573132087157,-735258.4616006837,7.70213424253136e-61
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.5440503564292006,305170.69100106624,2.068728110358487e+24
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.5221891600356166,255626.44563907816,1.6743016290759164e+20
F0/R1/P1,"np.full_like(a, 1)",0.5150166731164157,-266927.0951295358,4.342873422194984e-25
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.5020609775900016,-41639.02653285031,2.384902051984168e-05
F1/A1,(1 - a),0.44444034344185207,156537.954915102,1041023602498.581
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.2765388391800171,259572.48359026996,8.046094530618566e+18
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.276538839180017,259572.48359026993,3.6207425387783307e+19
F1/3,(3/2)*(1 - a)**(1/3),0.22964993071037135,-125772.07844798994,3.8747799815530064e-13
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.2264640985392111,57449.464191125844,5753.537260691965
P3/2,(2/3)/a**(1/2),0.17304784835568698,-167676.7059026249,4.458015468837737e-17
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.14332912084071184,-21821.328388055073,0.0011828745032435304
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.1363486780447877,172669.7700002602,2384967078905.994
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.06528305743867953,118417.46690870161,6012069.5464354055
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.06461100547149509,-118883.67595096717,1.2135440535615104e-14
F3/4,4*(1 - a)**(3/4),0.06303959981897693,50671.692403942434,209.16053000751157
R2,2*(1 - a)**(1/2),0.0611769882777284,-55194.57010721696,3.36193163790131e-07
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.03957943465684058,-94016.82561916836,2.174732967887611e-12
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.03262983456279985,-85727.87550859051,1.2260910872170801e-11
D1,1 / (2*a),0.020384771450996847,-68426.31667571397,4.067742454943395e-09
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.011716946723810524,7905.218829137763,0.3928972597459871
R3,3*(1 - a)**(2/3),0.0057512909732395055,15382.938233556008,0.2592854737956365
D2,1 / (-np.log(1 - a)),0.004173111576399237,30338.377042392476,0.7622199871480959
