Model,Equation,R2_score,Ea,A
F2,(1 - a)**2,0.9731230057620714,559933.2450429831,1.6945420837367338e+43
F3,(1 - a)**3,0.971830669206773,988845.8840082779,7.813277683197825e+76
E2,a / 2,0.9713270488015852,-455085.0547776507,7.697943312228628e-36
E1,a,0.9713270488015847,-455085.0547776507,3.848971656114361e-36
P4,4*a**(3/4),0.9431977324394616,-415786.7993051397,6.4911430921806585e-34
F3/2,2*(1 - a)**(3/2),0.9311740517168582,345476.9255603351,1.2477624534299703e+26
P3,3*a**(2/3),0.926798771607265,-402687.3808143027,7.590529514576591e-33
G3,1 / (4*(1 - a)**3),0.8899822222267451,-1584629.9497834924,3.2524291755810414e-125
P2,2*a**(1/2),0.8815471569570239,-376488.54383262905,8.757651114676975e-31
B1,1 / (a - (1 - a)),0.8777335992019528,-438008.083075079,5.584658055670344e-35
G2,1 / (3*(1 - a)**2),0.8716350194009611,-1155717.3108181977,1.1247344874600688e-91
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.8545406011224903,621859.2222876553,3.0563666118641817e+46
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.8510712625766821,-63328.89350383721,2.576144627438787e-06
G1,1 / (2*(1 - a)),0.8280720059582473,-726804.6718529029,3.457320596022459e-58
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.8224817892784186,-128112.06003101217,2.906117386596224e-10
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.736131661702103,-41734.50466144555,0.00014217546898735495
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.7351403603715138,-387244.726139712,1.7235191385968643e-29
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.7143000327834581,-646377.392248412,9.08587056106114e-49
F0/R1/P1,"np.full_like(a, 1)",0.6427341302355296,-297892.03288760735,7.9705916175884895e-25
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.6004618593496465,260586.93913203775,2.7724062442132566e+19
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.5844672731235212,217398.1614472544,1.438377769479285e+16
F1/A1,(1 - a),0.5230433700826926,131020.60607768773,3675119444.083726
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.4059741555501929,-24458.993587532193,0.0033538101055614247
F1/3,(3/2)*(1 - a)**(1/3),0.40583691867998223,-154921.15323250904,8.844221264414697e-14
P3/2,(2/3)/a**(1/2),0.33155637501678803,-219295.52194258582,5.440699501139631e-19
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.2994974658426102,44643.05070812112,834.6750509806443
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.24452291519237004,192946.58332237042,6628641726477.818
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.24452291519237,192946.5833223704,29828887769149.883
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.2016183456011863,-191628.15747488008,2.0518872091402552e-18
R2,2*(1 - a)**(1/2),0.19275012529932228,-83435.71340495982,2.7061446854635382e-08
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.15312014288842965,-166546.52120709006,2.5535457329666236e-16
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.1381066322193822,-158185.97578453686,1.2748928701183644e-15
D1,1 / (2*a),0.10893421180049163,-140699.01099756433,3.3011586683651354e-13
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.07940137214057368,104513.8523147133,6594018.981623998
F3/4,4*(1 - a)**(3/4),0.02557174986703753,23792.446336363973,3.525869565095066
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.017859550694692788,49975.70366726186,39.82577595124347
D2,1 / (-np.log(1 - a)),0.009603434387653655,-38759.36677890744,2.015945836858256e-05
R3,3*(1 - a)**(2/3),0.005936388442420431,-11950.273577410642,0.007360204881277587
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.0011910765412617267,1454.273023337805,0.3653821375332551
