Model,Equation,R2_score,Ea,A
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9954380732005286,-1137529.592892421,8.457942126956439e-93
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9946015863992276,-579932.1409505937,1.135356438835764e-47
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9945450584045261,814061.4889039744,7.693392120836446e+65
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9943065636465217,721128.5802470034,1.9625962745477497e+58
F1/A1,(1 - a),0.9934348011767825,535262.7629330611,1.2123373408493054e+43
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9909437664619221,349396.9456191184,6.65676876686575e+27
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.990115965290859,1200382.394444977,9.519122172284133e+96
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9873637767925078,256464.03696214725,1.4328157900954547e+20
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9825786152331257,200704.2917679646,3419792223904480.0
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9764666574015075,163531.128305176,2741351494490.8335
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9724792406870278,997487.0941599316,2.728043084746359e+79
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9724792406870276,997487.0941599316,1.2276193881358883e+80
F3/4,4*(1 - a)**(3/4),0.9677644427100801,484538.93786180037,1.247030488634981e+38
F3/2,2*(1 - a)**(3/2),0.9675913792124564,636710.4130755819,3.5806867086502325e+51
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.959757356006272,117064.67397669038,348304270.73497766
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9512182676932974,953503.2215760095,3.85366726209205e+76
R3,3*(1 - a)**(2/3),0.9498756484134794,467630.9961713805,5.740111589488966e+36
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.934455790371002,929855.3273982551,3.874978819778133e+73
F2,(1 - a)**2,0.9058248118984245,738158.0632181026,4.230280425585874e+60
D2,1 / (-np.log(1 - a)),0.9000809909241904,889964.9145898466,6.218477407887281e+70
R2,2*(1 - a)**(1/2),0.8970705012462825,433815.11279053986,1.0261731530901313e+34
D1,1 / (2*a),0.8461033055469288,829768.4912177167,7.631065142024708e+65
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8323951284854798,808355.2641608196,1.162680441791311e+63
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8254229905422976,797990.8535842343,1.4577788848334957e+62
F1/3,(3/2)*(1 - a)**(1/3),0.819946019360174,399999.2294096997,1.6306788523086346e+31
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8028852162883711,766897.6218544975,2.8733300888486458e+59
F3,(1 - a)**3,0.7889180583623676,941053.3635031441,1.4760967823163775e+78
P3/2,(2/3)/a**(1/2),0.7768812478615761,581067.9769328679,5.461447267830746e+45
F0/R1/P1,"np.full_like(a, 1)",0.6031668424238639,332367.46264801937,3.4743839182100415e+25
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.509674248625066,-22334.689008766432,0.013547127646229281
E2,a / 2,0.43059496345677145,-165033.565921678,6.327475070099427e-15
E1,a,0.43059496345677145,-165033.565921678,3.1637375350497302e-15
B1,1 / (a - (1 - a)),0.32545695502475025,-713167.7011709143,7.69267579461532e-60
P2,2*a**(1/2),0.11792498730269756,83666.9483631707,165771.21895261478
G3,1 / (4*(1 - a)**3),0.06849966142869994,-276318.4382071056,3.271152340613657e-27
G1,1 / (2*(1 - a)),0.058659624783159885,129472.16236297767,199141661.39038816
P4,4*a**(3/4),0.036499215379215966,-40683.30877925366,8.096732578881216e-06
G2,1 / (3*(1 - a)**2),0.009041243268976257,-73423.13792206414,8.560669078653674e-10
P3,3*a**(2/3),1.265168540487073e-05,766.7769348878264,0.023440757681349574
