,conversion,A,Ea
0,1e-05,0.000277156148952867,-25378.89566656753
1,0.01001,1442326479551.3696,143150.65461770608
2,0.02001,280139368603.7021,135519.06183070425
3,0.03001,88608626445.79004,130158.55079945156
4,0.04001,37651167057.308174,126172.76105900876
5,0.05001,19215070948.323536,123040.1215580784
6,0.06001,11106741865.528,120487.40525130335
7,0.07001,7144644789.297976,118432.77414012328
8,0.08001,4831283399.823762,116610.70695142828
9,0.0900099999999999,3425313554.3851047,115009.06543541412
10,0.10001,2502788361.9585943,113547.74752451184
11,0.11001,1892228091.7572072,112245.40721105342
12,0.1200099999999999,1481700507.6688304,111106.46267100998
13,0.13001,1191205096.2740755,110090.18270398602
14,0.14001,967625358.5679642,109122.09910619872
15,0.15001,803011503.0013843,108253.675129684
16,0.16001,676997782.4978182,107458.71535374576
17,0.17001,572134030.5098697,106674.96191365506
18,0.18001,491462309.9092124,105967.14918225208
19,0.19001,425290112.7200632,105293.6789299268
20,0.20001,374026425.96675915,104695.50630988224
21,0.21001,326178295.368532,104058.04139736468
22,0.22001,291415459.0555022,103533.22115811384
23,0.23001,259148347.80831027,102986.72213335022
24,0.24001,232501339.03729957,102481.4126212078
25,0.25001,210454026.08596542,102017.43855984585
26,0.26001,189264405.3056028,101523.22426333989
27,0.27001,173791519.44477695,101126.0327860161
28,0.28001,157711279.92610812,100673.87994593018
29,0.29001,145324845.9605999,100292.96071167152
30,0.30001,133790337.88138843,99907.83545267636
31,0.31001,123485177.67060448,99534.56149413444
32,0.32001,114072386.07238427,99165.31532757771
33,0.33001,106669327.25206994,98852.83068880436
34,0.34001,98731055.84771046,98492.6834898264
35,0.35001,92551315.80735771,98191.6703857096
36,0.36001,86748620.37445527,97890.13359276945
37,0.37001,81140075.17307593,97578.86924304394
38,0.38001,76361220.34547617,97296.17822303106
39,0.39001,71912154.59986874,97016.61823076873
40,0.40001,67906808.19742659,96749.72852310412
41,0.41001,64030927.2554001,96476.03447180668
42,0.42001,60799414.925324365,96234.86536339056
43,0.43001,57680995.79561474,95989.66154436268
44,0.44001,54612717.290283546,95735.10373281944
45,0.45001,52093222.44441383,95515.1432899257
46,0.46001,49605736.13470589,95287.2823932941
47,0.47001,47268046.25874494,95062.4784426924
48,0.48001,45154480.840208225,94849.44265845316
49,0.49001,43096264.21021518,94632.17732194252
50,0.50001,41362454.3284214,94440.94690004156
51,0.51001,39570582.20967326,94234.6982411808
52,0.52001,37881546.01796479,94031.54982606586
53,0.53001,36436428.19832088,93850.4145160658
54,0.54001,35020139.93295727,93665.78320173858
55,0.55001,33608150.262834676,93474.12446947236
56,0.56001,32376189.462165177,93300.20609634378
57,0.57001,31178871.883124728,93124.71722438876
58,0.5800099999999999,30048216.626409646,92952.6988054873
59,0.5900099999999999,28988524.75750339,92785.49627270442
60,0.6000099999999999,27949288.025003348,92615.47591640327
61,0.6100099999999999,26983857.2474668,92451.76773934442
62,0.62001,26110726.434570674,92298.5859183876
63,0.63001,25212901.716024317,92135.63474419648
64,0.64001,24359375.25536496,91975.25112009831
65,0.65001,23589024.577057935,91825.5963025095
66,0.66001,22845671.09991913,91676.47871921324
67,0.67001,22092681.771349248,91520.39726583332
68,0.68001,21398492.30948082,91371.7171981286
69,0.69001,20729463.457215372,91223.7893448229
70,0.70001,20085926.765018243,91076.92230809006
71,0.7100099999999999,19463971.993313,90930.43897555582
72,0.7200099999999999,18860522.68077005,90783.76967045864
73,0.7300099999999999,18278631.840852324,90637.826415496
74,0.74001,17703452.298455372,90488.92696648429
75,0.75001,17163023.456790876,90344.54790012588
76,0.76001,16642895.915882938,90201.23332828016
77,0.77001,16101799.76189065,90047.3073215224
78,0.78001,15582326.687567355,89894.58616585369
79,0.79001,15105867.153371058,89749.96609438957
80,0.80001,14606569.649582418,89593.43486809709
81,0.81001,14110508.100041945,89432.52691752002
82,0.82001,13661458.996670095,89281.91337530741
83,0.83001,13141620.995606674,89101.24723618457
84,0.8400099999999999,12690845.104688974,88938.70064039768
85,0.8500099999999999,12274414.722815966,88783.32405261009
86,0.8600099999999999,11752916.70435694,88581.13654785173
87,0.87001,11250123.46225831,88377.5203374628
88,0.88001,10830949.600677159,88200.68658004871
89,0.89001,10348671.881030114,87988.56099022903
90,0.90001,9890572.471803218,87777.70856636063
91,0.91001,9298410.473679492,87490.19027879217
92,0.92001,8919276.861454261,87296.32468724268
93,0.93001,8274986.177202085,86947.1516887918
94,0.94001,7803616.995106112,86674.0173436884
95,0.95001,7163780.052475385,86275.61051659481
96,0.96001,6434457.6872500945,85775.5842410718
97,0.97001,5837495.791840195,85322.14949621398
98,0.98001,4948680.607394802,84552.8971581732
99,0.99001,3833877.3888383824,83364.216784616
