,conversion,A,Ea
0,1e-05,990668.2647805777,91098.91506797538
1,0.01001,23077514.805512886,108462.1126169449
2,0.02001,29729328.878580187,109858.98105692813
3,0.03001,34429814.651316926,110668.55341526071
4,0.04001,38053596.83456417,111220.47622358752
5,0.05001,41195739.05144102,111658.04929850146
6,0.06001,43964491.308356114,112016.80021428571
7,0.07001,46443337.98504227,112319.3139817039
8,0.08001,48711718.81309072,112582.31597403417
9,0.0900099999999999,50932170.9585597,112828.15753317956
10,0.10001,52862254.48660296,113033.29490862424
11,0.11001,54900001.22745411,113241.90146829894
12,0.1200099999999999,56953703.40378358,113444.44974599748
13,0.13001,58520002.65339777,113594.07707624618
14,0.14001,60455605.587768465,113773.54602269195
15,0.15001,61872460.1367054,113901.31082778386
16,0.16001,63705616.89984507,114062.34175114895
17,0.17001,65580174.075605676,114222.28686823609
18,0.18001,66936120.45532076,114335.15752311805
19,0.19001,68562046.1798338,114467.52484565774
20,0.20001,70382410.20062195,114612.04703242952
21,0.21001,72276624.62023468,114758.51681478396
22,0.22001,73188710.04415761,114827.67989891768
23,0.23001,74969102.4804419,114960.2375330614
24,0.24001,76818687.80194017,115094.65375451236
25,0.25001,78725523.89566915,115229.88402668502
26,0.26001,79499907.57392377,115283.86938951528
27,0.27001,81226681.06531303,115402.37993876293
28,0.28001,83105850.1938193,115528.52025344482
29,0.29001,85025804.7451356,115654.48615346372
30,0.30001,86444926.43994652,115745.77804601968
31,0.31001,87441749.62492788,115809.01183959508
32,0.32001,89344411.55087657,115927.73153843606
33,0.33001,91285534.07587764,116046.27362624812
34,0.34001,93265800.31542248,116164.63655894864
35,0.35001,94675449.91850372,116247.3716712954
36,0.36001,95788674.64138795,116311.84309462876
37,0.37001,97613552.07726511,116415.92560904476
38,0.38001,99622720.8806155,116528.29222872344
39,0.39001,101670136.41754843,116640.49026668588
40,0.40001,103490537.9671742,116738.36647380894
41,0.41001,104826418.45644106,116809.10265229044
42,0.42001,106176837.31442681,116879.69829916986
43,0.43001,108256193.10826705,116986.663716902
44,0.44001,110376916.2636895,117093.66138754829
45,0.45001,112563629.30081062,117201.85691724766
46,0.46001,114339621.11508569,117288.19487396422
47,0.47001,115919555.0331242,117363.88190104056
48,0.48001,117518723.47854389,117439.44705797423
49,0.49001,119548875.27919409,117533.90959021384
50,0.50001,121789026.26865126,117636.29943565826
51,0.51001,124131591.38127588,117741.37519118728
52,0.52001,126103346.06653203,117828.29256177296
53,0.53001,127942520.65683658,117908.14920801262
54,0.54001,129806214.39158335,117987.90793733113
55,0.55001,131715300.51557377,118068.43066298743
56,0.56001,134079641.0483485,118166.55289670794
57,0.57001,136512858.64461884,118265.743276868
58,0.5800099999999999,138796454.50320828,118357.2390347745
59,0.5900099999999999,140916048.1146792,118440.82660301344
60,0.6000099999999999,143066214.396378,118524.34493002748
61,0.6100099999999999,145247354.1632125,118607.79358759618
62,0.62001,147517887.686827,118693.3415690069
63,0.63001,149980031.08841076,118784.6334136983
64,0.64001,152471681.0205806,118875.50611918433
65,0.65001,154901910.55993098,118962.71936466354
66,0.66001,157369882.05982167,119049.89780222696
67,0.67001,159876155.61283734,119137.0410927574
68,0.68001,162433402.77104127,119224.55987934314
69,0.69001,165008250.158174,119311.29983103291
70,0.70001,167386245.57110354,119390.21441175064
71,0.7100099999999999,170050981.0151772,119477.32336371978
72,0.7200099999999999,172891619.17538336,119568.6919842606
73,0.7300099999999999,175779934.75740093,119660.0676838442
74,0.74001,178663474.08106586,119749.80668061394
75,0.75001,181589904.53729376,119839.41170312332
76,0.76001,184345453.37841466,119922.47412739428
77,0.77001,186753939.46822816,119994.06417502284
78,0.78001,190071637.71194655,120091.18232184651
79,0.79001,193426180.40289426,120187.67051139036
80,0.80001,196661556.9998375,120279.15872653754
81,0.81001,199949428.72362915,120370.60220319557
82,0.82001,203290604.75672236,120462.0005434668
83,0.83001,205979650.3333574,120534.47532007366
84,0.8400099999999999,209996087.88369802,120640.982569512
85,0.8500099999999999,213751740.89379492,120738.74725359576
86,0.8600099999999999,217406811.56424502,120832.2580664061
87,0.87001,221121175.96920356,120925.68890218472
88,0.88001,225072544.93612728,121023.37396016718
89,0.89001,230157571.15052176,121146.59161237896
90,0.90001,234321090.9294249,121245.46949364044
91,0.91001,238450695.63364905,121341.8214708374
92,0.92001,242646047.6613079,121438.01362592868
93,0.93001,251114255.2855036,121627.2090236719
94,0.94001,255790763.73179448,121728.97441530836
95,0.95001,260538004.87073743,121830.3935408851
96,0.96001,273007148.61473924,122088.22576359048
97,0.97001,278606165.2268016,122200.1913570916
98,0.98001,295572392.27851725,122526.22123801876
99,0.99001,317124734.7911154,122914.38993887333
