,conversion,A,Ea
0,1e-05,0.7005454659700816,19330.23679962685
1,0.01001,28118.743671125983,66972.76138556487
2,0.02001,154489.65792655665,74630.06873063707
3,0.03001,414395.6912171556,79064.8056086655
4,0.04001,809900.4626045999,82076.5526041208
5,0.05001,1344215.1465771475,84353.73063246234
6,0.06001,1972178.6131826844,86076.61622590928
7,0.07001,2698893.51029586,87486.56733088563
8,0.08001,3453610.467858377,88594.82359689074
9,0.0900099999999999,4296122.561667396,89575.94895705384
10,0.10001,5110210.806689857,90355.87657187702
11,0.11001,5941086.620527296,91032.9853730907
12,0.1200099999999999,6758092.103747026,91612.100493537
13,0.13001,7544656.138022357,92106.94446815256
14,0.14001,8295728.700445806,92533.48199771949
15,0.15001,9009959.815249724,92904.68540437672
16,0.16001,9675849.172271566,93225.15690659585
17,0.17001,10290211.039685916,93501.84106966584
18,0.18001,10824041.324883094,93729.15987687
19,0.19001,11332409.448270116,93935.44582813136
20,0.20001,11804685.335971186,94118.95703006168
21,0.21001,12162046.169206623,94253.0004917281
22,0.22001,12528862.443231305,94386.55507059154
23,0.23001,12810229.690842684,94486.37462964456
24,0.24001,13065145.004479464,94574.93483890207
25,0.25001,13314160.423593448,94659.7925061296
26,0.26001,13421190.423320593,94695.77881155626
27,0.27001,13605379.422322696,94757.04132163216
28,0.28001,13626813.183547061,94764.11639866565
29,0.29001,13764353.009908678,94809.25383654832
30,0.30001,13709361.263744412,94791.26114984984
31,0.31001,13791726.294963218,94818.18329131862
32,0.32001,13693600.040825086,94786.09094480737
33,0.33001,13687694.8850187,94784.15232480488
34,0.34001,13587578.030070737,94751.15677655891
35,0.35001,13508518.987155002,94724.9290074858
36,0.36001,13413055.754735122,94693.05381609926
37,0.37001,13265327.624821587,94643.27742171922
38,0.38001,13184120.794856813,94615.67846868793
39,0.39001,12975156.547446212,94543.87080654372
40,0.40001,12855335.582052523,94502.17248693414
41,0.41001,12680478.21669382,94440.61848123524
42,0.42001,12502185.513935437,94376.97492134702
43,0.43001,12341795.81168723,94318.94170704696
44,0.44001,12141237.739922095,94245.30405418098
45,0.45001,11953767.57694778,94175.36347908678
46,0.46001,11765307.421660366,94103.93913831488
47,0.47001,11566877.13115123,94027.48898846409
48,0.48001,11364084.233837359,93947.99082337235
49,0.49001,11172651.670522265,93871.63352579335
50,0.50001,10965914.62105367,93787.68815514332
51,0.51001,10759719.220254868,93702.3712950654
52,0.52001,10566412.836889831,93620.88936627134
53,0.53001,10359013.424037442,93531.79243716344
54,0.54001,10160634.596518705,93444.8855392859
55,0.55001,9963005.406301083,93356.60320268682
56,0.56001,9762582.665881991,93265.26608824042
57,0.57001,9564897.286087334,93173.32073824848
58,0.5800099999999999,9374410.19113595,93082.90762714112
59,0.5900099999999999,9179151.294761244,92988.30245468332
60,0.6000099999999999,8984169.724083394,92891.80179238335
61,0.6100099999999999,8808954.29128391,92803.28014379252
62,0.62001,8613809.226385867,92702.59300543586
63,0.63001,8426950.159143558,92604.0200121226
64,0.64001,8254927.638713419,92511.32186137102
65,0.65001,8073672.072962943,92411.5344968886
66,0.66001,7894156.84688006,92310.47223311424
67,0.67001,7727722.015225939,92214.69932104244
68,0.68001,7564916.469163518,92118.99787801687
69,0.69001,7378110.15730726,92006.6173919142
70,0.70001,7234583.230758303,91918.32314946872
71,0.7100099999999999,7062284.664286296,91809.9860780468
72,0.7200099999999999,6901062.065862759,91706.19237676686
73,0.7300099999999999,6766335.419086623,91617.57945671205
74,0.74001,6573928.903968359,91487.9210259958
75,0.75001,6467894.093380427,91414.83488392616
76,0.76001,6290665.113472683,91289.95964118328
77,0.77001,6164751.287119778,91199.08446403634
78,0.78001,6008361.507598805,91083.59405455984
79,0.79001,5873190.4324385235,90981.32490614454
80,0.80001,5727942.725586818,90868.7745504732
81,0.81001,5585208.352628106,90755.3561978622
82,0.82001,5454581.764213405,90648.98933722146
83,0.83001,5302162.218497436,90521.60846923364
84,0.8400099999999999,5197329.855259883,90431.8538469906
85,0.8500099999999999,5033645.83511606,90288.02645888606
86,0.8600099999999999,4930734.529050216,90195.18466146894
87,0.87001,4792881.87313095,90067.7370431468
88,0.88001,4639892.236566318,89921.93085076456
89,0.89001,4517722.713122957,89802.00257975973
90,0.90001,4386859.221250569,89669.88775773457
91,0.91001,4253995.462030184,89531.65869300072
92,0.92001,4104777.3197726235,89371.17143602607
93,0.93001,3950399.3304535234,89198.8740071413
94,0.94001,3806403.0801447723,89031.98272345557
95,0.95001,3666231.954691896,88863.34643381604
96,0.96001,3466796.9950785306,88611.95191027469
97,0.97001,3251226.166448559,88323.40732733477
98,0.98001,2995982.233568145,87955.9333649401
99,0.99001,2617982.7351402454,87349.76337909435
