,conversion,A,Ea
0,1e-05,1.517255532351565,14181.949745276785
1,0.01001,628.5324383462821,45399.2289706448
2,0.02001,2105.270500995594,51660.8910215394
3,0.03001,4675.211919446846,55793.66500850709
4,0.04001,8656.827403010371,58984.936505457306
5,0.05001,14334.672659163256,61597.38872246544
6,0.06001,22100.699865749557,63839.96225341138
7,0.07001,32345.46232869474,65812.84584692783
8,0.08001,45341.72084515299,67562.4158334519
9,0.0900099999999999,61559.496211608915,69146.34278152544
10,0.10001,81379.06419489488,70592.1570212867
11,0.11001,105387.3486114185,71931.31804663084
12,0.1200099999999999,133749.1150775902,73165.83562006074
13,0.13001,167208.65075524405,74322.41207940802
14,0.14001,206135.00932271252,75406.53169352544
15,0.15001,251636.0599867097,76439.69859486668
16,0.16001,303057.427322943,77402.8626790708
17,0.17001,361384.144781374,78314.64469085867
18,0.18001,427077.2100541685,79179.82792250851
19,0.19001,499787.83149302733,79994.22392403046
20,0.20001,580780.0815267663,80772.20256677274
21,0.21001,669512.3370058413,81508.68373473614
22,0.22001,767331.9946175156,82215.0821721158
23,0.23001,874052.6712369751,82889.62931260467
24,0.24001,987859.5682541983,83523.66267327643
25,0.25001,1110343.6087327471,84129.1248422225
26,0.26001,1244350.9027914847,84719.35907460205
27,0.27001,1388141.7798424,85285.80391830279
28,0.28001,1540374.6170043151,85824.8344032561
29,0.29001,1699298.639309843,86333.45983417805
30,0.30001,1869055.530431811,86826.6886154524
31,0.31001,2050413.0047223198,87306.39942651903
32,0.32001,2241005.961730481,87766.81787989572
33,0.33001,2435211.223883885,88197.32188242565
34,0.34001,2641815.913251363,88619.14618139937
35,0.35001,2854401.894968762,89020.05757791495
36,0.36001,3073998.9084881837,89403.98454546393
37,0.37001,3303821.0527743804,89777.46570545113
38,0.38001,3535781.392684455,90128.95367622936
39,0.39001,3777075.3838645853,90470.91589260804
40,0.40001,4024077.62999747,90799.04767397112
41,0.41001,4266905.076205063,91102.56045784152
42,0.42001,4526970.495105932,91409.03185583776
43,0.43001,4782484.511820799,91693.45213761338
44,0.44001,5039555.079960748,91964.6653689115
45,0.45001,5313575.581128823,92238.932525111
46,0.46001,5564871.578185901,92478.29547729272
47,0.47001,5838714.664489083,92727.12667546494
48,0.48001,6102948.646396995,92956.40116771644
49,0.49001,6366031.958605018,93175.0201201895
50,0.50001,6635544.651761077,93389.8063436201
51,0.51001,6882245.705218192,93578.8989380805
52,0.52001,7148233.470420676,93775.3263949609
53,0.53001,7387766.906144742,93946.06099178118
54,0.54001,7643401.720737022,94122.2708206834
55,0.55001,7873102.766808663,94275.64837550448
56,0.56001,8116083.51645624,94433.0973876785
57,0.57001,8334780.481585164,94570.83121974728
58,0.5800099999999999,8563959.197917245,94711.3413365858
59,0.5900099999999999,8770677.520013282,94834.89220863194
60,0.6000099999999999,8984852.306391813,94959.8653744073
61,0.6100099999999999,9176525.096345052,95069.20782586792
62,0.62001,9371675.382278908,95178.2123282429
63,0.63001,9541877.825345552,95271.44441137268
64,0.64001,9720459.469267335,95367.49527557362
65,0.65001,9872376.574452214,95447.82551764871
66,0.66001,10037244.317680376,95533.61689295885
67,0.67001,10164731.921885196,95598.99628372182
68,0.68001,10314090.917539213,95674.55683129052
69,0.69001,10415886.82889002,95725.43084352052
70,0.70001,10537174.40573829,95785.40093182537
71,0.7100099999999999,10617447.484690081,95824.7131671157
72,0.7200099999999999,10708883.691545203,95869.13185380607
73,0.7300099999999999,10775419.982354501,95901.2166801462
74,0.74001,10840253.68869826,95932.29048091784
75,0.75001,10895581.074248774,95958.66143015836
76,0.76001,10929918.563054243,95974.96060786812
77,0.77001,10967183.141736437,95992.59136647868
78,0.78001,10975015.071927786,95996.2892199029
79,0.79001,10983629.309918217,96000.3533945582
80,0.80001,10977668.176961513,95997.54128766868
81,0.81001,10958098.429360593,95988.29870117956
82,0.82001,10937555.294883734,95978.57861936132
83,0.83001,10894310.29718439,95958.05723769528
84,0.8400099999999999,10848659.307212502,95936.30554897548
85,0.8500099999999999,10783391.975436835,95905.04760037456
86,0.8600099999999999,10708188.16482518,95868.79540830482
87,0.87001,10614985.48188059,95823.51187179686
88,0.88001,10526035.606627857,95779.9222654567
89,0.89001,10393029.426433748,95714.05093980332
90,0.90001,10296647.11987982,95665.78866857012
91,0.91001,10127988.976920338,95580.23791125831
92,0.92001,9997307.585989485,95512.9652569121
93,0.93001,9808990.478317574,95414.4597404177
94,0.94001,9585766.34831866,95295.21561890338
95,0.95001,9407043.50148702,95197.72458575029
96,0.96001,9029742.5568685,94985.68140269458
97,0.97001,8867914.732430307,94892.00507789115
98,0.98001,8519576.64397713,94684.42620522717
99,0.99001,7800035.0868687555,94227.34989021308
