,conversion,A,Ea
0,1e-05,34066033.79264201,104629.75947749428
1,0.01001,10251737.146396821,98219.405630934
2,0.02001,8710232.167179283,97349.55860096056
3,0.03001,7917067.120066189,96839.88338539792
4,0.04001,8076413.869192498,96946.2576324324
5,0.05001,8068039.047411193,96940.71936148364
6,0.06001,7723898.024991649,96708.021859224
7,0.07001,7443177.253067856,96510.39579348153
8,0.08001,7439569.751584602,96507.8079062577
9,0.0900099999999999,7435692.758185429,96505.02529619313
10,0.10001,7431547.396510177,96502.04846641605
11,0.11001,7435138.827186414,96504.62760833323
12,0.1200099999999999,7445578.16151561,96512.11742072614
13,0.13001,7397315.2543715,96477.40232566172
14,0.14001,7394201.780431269,96475.15505986316
15,0.15001,7443369.782359069,96510.53387156708
16,0.16001,7492807.1816460565,96545.8716847458
17,0.17001,7542514.924504576,96581.16844195304
18,0.18001,7592906.389401882,96616.71405366874
19,0.19001,7646673.524417208,96654.38162513066
20,0.20001,7700819.356098153,96692.04778184216
21,0.21001,7759008.751970643,96732.23270638846
22,0.22001,7822173.031599098,96775.51352345948
23,0.23001,7908820.930919543,96834.32040972152
24,0.24001,7999507.392885554,96895.18217381668
25,0.25001,8091264.803847122,96956.06445141422
26,0.26001,8183991.361137942,97016.89236508634
27,0.27001,8277063.409963125,97077.2577759838
28,0.28001,8371212.4594163345,97137.63501155651
29,0.29001,8469903.396810515,97200.20027834056
30,0.30001,8593216.460786352,97277.35813005074
31,0.31001,8718416.05297684,97354.57183300404
32,0.32001,8839906.98620486,97428.44550434731
33,0.33001,8959876.817393085,97500.40461969278
34,0.34001,9080631.006912814,97571.86772006852
35,0.35001,9200671.547774643,97641.97271592068
36,0.36001,9322328.80284552,97712.0948043502
37,0.37001,9454005.981546385,97786.96840717414
38,0.38001,9619450.833339782,97879.57814580116
39,0.39001,9787953.06136369,97972.27628911062
40,0.40001,9959571.949950792,98065.06289005416
41,0.41001,10115340.718897916,98147.9061838888
42,0.42001,10255546.165133206,98221.38865005318
43,0.43001,10396747.408521196,98294.38462562543
44,0.44001,10539913.165184831,98367.39094074548
45,0.45001,10728494.95513186,98462.05782176615
46,0.46001,10934138.24082422,98563.4112057071
47,0.47001,11143945.81687989,98664.8711866441
48,0.48001,11358006.207643872,98766.43783928922
49,0.49001,11561608.528536195,98861.28159740128
50,0.50001,11719114.65845132,98933.51358055689
51,0.51001,11878757.862678437,99005.7416704316
52,0.52001,12107555.811633566,99107.5829176125
53,0.53001,12354236.631429458,99215.25019902916
54,0.54001,12606224.103953796,99323.03636564426
55,0.55001,12858069.217655787,99428.63005897729
56,0.56001,13108381.110013975,99531.55112377027
57,0.57001,13326910.692141546,99619.80990754056
58,0.5800099999999999,13550853.13994244,99708.76590957797
59,0.5900099999999999,13840832.476858256,99821.79401229828
60,0.6000099999999999,14137359.473969504,99934.95136403436
61,0.6100099999999999,14430011.346263407,100044.32638432752
62,0.62001,14721663.798501462,100151.1429292174
63,0.63001,15019163.062349536,100257.94243955651
64,0.64001,15356288.273379257,100376.4396818575
65,0.65001,15699542.821247313,100494.4480348106
66,0.66001,16043280.69622471,100610.06477721289
67,0.67001,16376856.198096227,100719.91894769874
68,0.68001,16717220.445804248,100829.72616824856
69,0.69001,17152546.796607193,100966.95601539825
70,0.70001,17650138.443137188,101119.6112993065
71,0.7100099999999999,18039815.243198548,101236.18423757436
72,0.7200099999999999,18421466.63732981,101347.94071404454
73,0.7300099999999999,18810900.793988574,101459.61447575044
74,0.74001,19434458.37090098,101633.69822131284
75,0.75001,20099924.47814392,101813.42546696028
76,0.76001,20526541.831015598,101925.54140385684
77,0.77001,20961740.72610912,102037.53680133531
78,0.78001,21667767.29682046,102214.37348317732
79,0.79001,22532576.724386863,102423.28968039814
80,0.80001,23131347.188232567,102563.29158790525
81,0.81001,23616431.190999996,102674.07978197532
82,0.82001,24683689.78479091,102910.02656332451
83,0.83001,25730008.862728443,103131.64193049831
84,0.8400099999999999,26321903.834514376,103253.0502916105
85,0.8500099999999999,27527759.888676796,103492.16538973128
86,0.8600099999999999,28808768.322014675,103734.97098692245
87,0.87001,29851087.21239422,103924.6971621614
88,0.88001,31373332.973087654,104190.20144249409
89,0.89001,32954517.024561998,104452.67937385946
90,0.90001,34738421.20811286,104734.09657757323
91,0.91001,36710972.726261236,105028.92007792012
92,0.92001,39206681.44969378,105380.01904789836
93,0.93001,42432912.63293936,105802.1457207605
94,0.94001,45351227.33115202,106157.20269702826
95,0.95001,49435267.99333381,106617.49581117569
96,0.96001,55615804.572352976,107246.34926534092
97,0.97001,64906235.906386636,108070.96904669728
98,0.98001,78597417.79436636,109092.66773196596
99,0.99001,108059072.46826199,110792.01462429904
