conversion,OFW,KAS,Starink
1e-05,77072.4988446225,91053.39346617566,89934.98857034756
0.01001,71512.07822021091,85900.32488032545,84795.17870696295
0.02001,70634.05024811775,85049.95028549433,83948.64395686072
0.03001,70086.47655726179,84517.45099525402,83418.64274699765
0.040010000000000004,69710.97721566408,84154.06106554471,83056.88149222049
0.050010000000000006,69411.27405410085,83864.01465788748,82768.13540056367
0.06001,69156.86074121852,83617.36660129082,82522.61174328334
0.07001,68939.11268097267,83406.5620207474,82312.75535866359
0.08001,68751.75880551481,83225.5149178513,82132.50826554888
0.09000999999999999,68572.34691415618,83051.20279561753,81959.00698605219
0.10001,68420.37096741698,82904.58866695373,81813.03008986558
0.11001,68286.08188974821,82775.70572143214,81684.67839136456
0.12000999999999999,68140.84899796486,82634.27347135932,81543.91811343197
0.13001000000000001,68035.58164855566,82534.3243248218,81444.33395595259
0.14001000000000002,67912.01072660738,82414.39503507492,81324.95698913456
0.15001,67809.32185588487,82316.12938839754,81227.08380610832
0.16001,67696.85970336037,82206.96572960218,81118.42356819015
0.17001000000000002,67613.82332929895,82128.51447295229,81040.24164655873
0.18001,67505.4233200295,82022.92176213817,80935.1518898408
0.19001,67424.91259031993,81946.45861574587,80858.96884217925
0.20001000000000002,67335.79327372684,81860.60330319683,80773.48150002737
0.21001,67249.45737412525,81777.50128615089,80690.73254068225
0.22001,67178.1246199274,81709.98003320857,80623.44872607777
0.23001000000000002,67091.01787598507,81625.62435554096,80539.47362454432
0.24001,67023.35363845353,81561.56395723384,80475.63900798687
0.25001,66948.72272203518,81490.04849168008,80404.41349618668
0.26001,66878.06349095501,81422.47873612029,80337.11160553065
0.27001000000000003,66809.49771331104,81357.09490910276,80271.97894495523
0.28001000000000004,66744.44020033375,81295.18430669748,80210.30057347193
0.29001,66673.49155792485,81227.01399070548,80142.414638725
0.30001,66616.00056327086,81172.88174413079,80088.46009728986
0.31001,66554.049616684,81113.95915931794,80029.75714366575
0.32001,66492.91179261329,81055.79113055476,79971.80675948993
0.33001,66436.86765472159,81002.93729512952,79919.13015301083
0.34001000000000003,66378.84176579902,80947.92007871455,79864.31045344344
0.35001000000000004,66320.9169860789,80892.88748375361,79809.48032854943
0.36001,66263.59637618752,80838.48693366004,79755.27737284101
0.37001,66214.5572477437,80792.6946948388,79709.61852780786
0.38001,66157.4473068253,80738.34481552904,79655.47262458227
0.39001,66105.00792211074,80688.86719874965,79606.16194857335
0.40001000000000003,66054.79146727831,80641.71258951336,79559.1564592024
0.41001000000000004,65998.58640748115,80588.18081486221,79505.8274784668
0.42001,65945.76079427438,80538.14394892062,79455.96806070117
0.43001,65893.06385675423,80488.24429798039,79406.2446955887
0.44001,65842.81065896276,80440.85371594343,79359.01293634396
0.45001,65789.57700010457,80390.27304479068,79308.61857456686
0.46001000000000003,65738.37202265041,80341.80945949747,79260.32517443516
0.47001000000000004,65691.06927572843,80297.4217456169,79216.07645924088
0.48001,65640.09886212833,80249.13755440111,79167.96370272167
0.49001,65592.75498807419,80204.61706447066,79123.5868172521
0.50001,65546.7345260856,80161.48008215282,79080.58280528223
0.51001,65500.55070948363,80118.15869360592,79037.39634892542
0.52001,65452.97422332166,80073.31324876969,78992.70027196046
0.53001,65405.476235131166,80028.55276282506,78948.08838520467
0.54001,65359.69323379643,79985.58298179762,78905.25352559889
0.55001,65313.676744511366,79942.34214442529,78862.15076989804
0.56001,65266.308857205164,79897.66590027325,78817.6245446165
0.57001,65221.57455906321,79855.73846966456,78775.82617889212
0.5800099999999999,65177.05567347801,79814.03713151994,78734.25213194333
0.5900099999999999,65131.34520549612,79771.05071147156,78691.40445363098
0.6000099999999999,65086.87773816971,79729.34901320851,78649.83221022057
0.6100099999999999,65042.57648258962,79687.82211214051,78608.43337901028
0.62001,64998.385581057,79646.41073002765,78567.14917269586
0.63001,64951.62419958961,79602.26713576715,78523.15555223727
0.64001,64905.10614434209,79558.37880369948,78479.41519653308
0.65001,64861.21713358378,79517.23212178356,78438.39568838631
0.66001,64817.27328749616,79476.02288819806,78397.31431806344
0.67001,64771.66553274944,79433.05796239674,78354.4913983325
0.68001,64724.594414705876,79388.56963725161,78310.15653247268
0.69001,64677.72524845812,79344.29311841377,78266.0318175916
0.70001,64630.681976490334,79299.82396141699,78221.71636957445
0.7100099999999999,64583.00386705113,79254.678402222,78176.73022704212
0.7200099999999999,64535.43015190754,79209.64334756995,78131.85368497967
0.7300099999999999,64485.93811021404,79162.60629945088,78084.99039995119
0.74001,64435.96656967047,79115.05612488465,78037.61840589394
0.75001,64383.588091173355,79064.98754421927,77987.74744972911
0.76001,64328.845203969766,79012.44970893391,77935.42611781713
0.77001,64274.57211170521,78960.39962624924,77883.58892426552
0.78001,64214.22851305904,78902.0269106277,77825.47675598442
0.79001,64153.06785617769,78842.79704842922,77766.51414869058
0.80001,64090.47353924417,78782.06893375491,77706.06478465874
0.81001,64022.05529623047,78715.27604431122,77639.59631885341
0.82001,63956.045707287914,78651.01121189381,77575.6360781556
0.83001,63879.90168201206,78576.1870626821,77501.1962727718
0.8400099999999999,63800.99986952761,78498.49345655786,77423.9085246084
0.8500099999999999,63715.82671627669,78414.2490871056,77340.1201506371
0.8600099999999999,63626.06360651967,78325.32809166268,77251.68623468137
0.87001,63532.014065007315,78231.9503789646,77158.82888458492
0.88001,63417.36443447415,78117.07583168027,77044.63838672197
0.89001,63303.81893657577,78003.42480060263,76931.65923554527
0.90001,63173.78720425404,77872.8347945025,76801.85949233873
0.91001,63038.15297932817,77736.37251435808,76666.233225351
0.92001,62864.565869575,77560.37278700163,76491.3678643981
0.93001,62692.78728841559,77386.78830518627,76318.8782361857
0.94001,62501.71445902521,77193.3407852768,76126.66597053705
0.95001,62229.20260258022,76915.01702607985,75850.21943507272
0.9600099999999999,61946.54582886086,76627.46337641425,75564.55901769451
0.9700099999999999,61569.02523602195,76241.7589657347,75181.46149706059
0.9800099999999999,61052.69270467408,75713.69183997349,74656.98559066195
0.99001,60143.42727135839,74780.70693158844,73730.47031141233
