conversion,OFW,KAS,Starink
1e-05,30891.78886324134,38312.7451919958,37777.938352858255
0.01001,58016.5688927081,68917.9271510795,68058.08262305698
0.02001,60888.974850553575,72159.36971460034,71265.08232909474
0.03001,62479.790702495586,73963.7601854198,73049.95969321809
0.040010000000000004,63561.747368695476,75196.30352311186,74268.97788835537
0.050010000000000006,64368.44171478584,76119.34180354947,75181.73825274367
0.06001,65007.166956122186,76853.05275923714,75907.17483569594
0.07001,65524.67071058155,77450.46662565897,76497.74415092642
0.08001,65951.44735527481,77946.08415406448,76987.57707600361
0.09000999999999999,66304.90482853018,78359.70625339785,77396.25833179241
0.10001,66618.08481513668,78727.10297978167,77759.2339976302
0.11001,66884.84580333454,79042.6161705548,78070.85896342945
0.12000999999999999,67116.44142076957,79318.56876407308,78343.33915525401
0.13001000000000001,67322.12776178491,79565.1081540116,78586.72516276495
0.14001000000000002,67509.38379256258,79790.44781177699,78809.15155684244
0.15001,67668.35108377191,79984.43191690907,79000.53457722011
0.16001,67810.08394944968,80158.96451180801,79172.67288088136
0.17001000000000002,67932.5472664675,80312.0230441651,79323.55526921764
0.18001,68051.50012435508,80460.34721406254,79469.78219318776
0.19001,68142.71006531901,80578.52777546577,79586.14276190064
0.20001000000000002,68230.96514092764,80692.75791352516,79698.61766876446
0.21001,68309.98322689484,80796.53853056881,79800.75504318843
0.22001,68379.00758184592,80889.16528976819,79891.85249724379
0.23001000000000002,68438.43413212562,80970.9968965189,79972.26818347025
0.24001,68488.97024345552,81042.93531318198,80042.89064335242
0.25001,68531.63446257773,81106.09142844322,80104.82038639953
0.26001,68567.3828788538,81161.50756418108,80159.09001305146
0.27001000000000003,68600.40531896576,81213.60255931057,80210.08284996037
0.28001000000000004,68628.00940825183,81259.59787976065,80255.04027824373
0.29001,68650.10837198632,81299.43552602247,80293.90343777268
0.30001,68667.39677747588,81333.87191831661,80327.4217241864
0.31001,68680.44088521053,81363.5263471089,80356.20857705746
0.32001,68689.78147041492,81388.98964940192,80380.84927351259
0.33001,68695.7185663288,81410.59666102492,80401.675230015
0.34001000000000003,68694.43517501162,81424.3282434179,80414.69935103756
0.35001000000000004,68690.46383687384,81434.99144754214,80424.6889959285
0.36001,68684.19642369148,81443.01481085911,80432.0686546961
0.37001,68675.95750333747,81448.75445682631,80437.19104195778
0.38001,68666.00941963085,81452.50001159623,80440.34294395887
0.39001,68654.63812688069,81454.56511209432,80441.83499998983
0.40001000000000003,68637.9791794254,81450.87559760366,80437.6257317161
0.41001000000000004,68619.0640198021,81444.64469056013,80430.90190167751
0.42001,68599.4404554951,81437.5180545948,80423.29542339103
0.43001,68579.23339612235,81429.63623487939,80414.94536388209
0.44001,68557.23720200565,81419.73204113735,80404.59454459528
0.45001,68530.45100701819,81404.63941308532,80389.10239577104
0.46001000000000003,68504.29597983367,81390.09956123006,80374.16304921861
0.47001000000000004,68479.29667469196,81376.659180843,80360.31906515916
0.48001,68452.98970511383,81361.7287294184,80345.00137602464
0.49001,68423.28870317801,81343.11108392877,80326.03038611259
0.50001,68394.24261309458,81325.09350220485,80307.65822547195
0.51001,68366.22262659058,81308.07544732616,80290.28083091264
0.52001,68335.32120916528,81287.92711699905,80269.80193333414
0.53001,68304.14447140542,81267.40914862529,80248.95950598911
0.54001,68274.62506196856,81248.56231307729,80229.77782059705
0.55001,68245.42641502104,81229.97823101726,80210.85976718331
0.56001,68215.00778249248,81210.0398798758,80190.60100413479
0.57001,68185.93183805222,81191.46089222719,80171.69292488416
0.5800099999999999,68157.6788359361,81173.69529368625,80153.59385650276
0.5900099999999999,68128.3821498905,81154.77268107582,80134.34930029794
0.6000099999999999,68101.57869713314,81138.43012487696,80117.66602327113
0.6100099999999999,68076.53061215361,81123.89439477489,80102.77681264185
0.62001,68051.33274589707,81109.15925143631,80087.69143187122
0.63001,68028.16354517065,81096.53286090505,80074.69907584267
0.64001,68006.76288528154,81085.74350572757,80063.53010685633
