Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9820240029344006,-9.045754326014592,0.9965298247037994,62455.88829718422
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9820201899424653,-9.106712443121127,0.9988441362503673,72897.65989885508
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9819826931887862,-8.970274518785912,0.9582824777431111,50562.42080663944
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9819498627646162,-9.199101460371159,0.980264820659828,93106.14719841423
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9816484433399736,-9.355595739814632,0.9894504662860272,142863.26992670525
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.981575357703731,-8.748646442492792,0.9479852461102595,20824.82828010609
F3/4,4*(1 - a)**(3/4),0.9802669670116884,-12.903663754824702,0.9341844951597577,269260.4109315188
R2,2*(1 - a)**(1/2),0.9802669670116881,-19.35549563223705,0.9341844951523534,269260.41092434165
F3/2,2*(1 - a)**(3/2),0.9802669670116881,-6.45183187741235,0.9341844951502478,269260.4109219903
F2,(1 - a)**2,0.9802669670116881,-4.838873908059264,0.9341844951500758,269260.4109220505
F1/A1,(1 - a),0.9802669670116881,-9.677747816118528,0.9341844951492859,269260.41092115996
G1,1 / (2*(1 - a)),0.9802669670116879,9.677747816118526,0.9341844951519759,269260.41092484357
F1/3,(3/2)*(1 - a)**(1/3),0.9802669670116879,-29.033243448355577,0.934184495150356,269260.410920422
G3,1 / (4*(1 - a)**3),0.9802669670116879,3.2259159387061747,0.9341844951503125,269260.4109220782
R3,3*(1 - a)**(2/3),0.9802669670116879,-14.516621724177787,0.934184495149792,269260.4109196693
G2,1 / (3*(1 - a)**2),0.9802669670116879,4.838873908059264,0.934184495149596,269260.41092132946
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9776636045099683,-10.011373916215687,0.9641173068544121,485619.5375091759
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9758255553768734,-10.182082227449108,0.9573353677232547,555139.1253072824
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9749020914756016,-6.626213850483781,0.9502096486974134,616087.1402622727
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9517437152336712,-20.76353849823641,0.8965033479780026,1152243.4120362008
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.951743715233671,-20.76353849823641,0.8965033479780028,1152243.4120362008
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9493013379200147,-7.8385636995686525,0.9650126929799856,208021.23664794216
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9176561907372877,-34.30819472178276,0.8180122507742438,1598601.110067814
P2,2*a**(1/2),0.8882131806066894,-67.84411499473282,0.9443998246017882,-998044.263142816
E1,a,0.888213180606689,-33.9220574973664,0.9443998246013523,-998044.2631376784
P3,3*a**(2/3),0.888213180606689,-50.88308624604962,0.9443998246013016,-998044.2631411806
E2,a / 2,0.8882131806066885,-33.922057497366396,0.9443998246014127,-998044.2631352653
P4,4*a**(3/4),0.8882131806066885,-45.22940999648852,0.9443998246011193,-998044.2631373237
P3/2,(2/3)/a**(1/2),0.8882131806066883,67.84411499473278,0.9443998246017329,-998044.2631406011
D1,1 / (2*a),0.8882131806066883,33.92205749736639,0.9443998246015849,-998044.2631425435
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8222521499551193,31.61697696317671,0.9444075760945715,-998011.8240445611
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7866965489042406,30.36072199653288,0.9444116716713722,-997994.7077088334
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.751997693739305,-62.284179332817004,0.6418092195079139,2505859.615399603
D2,1 / (-np.log(1 - a)),0.7131610999844105,65.3881413769164,0.8257257018967163,-2400821.735428995
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.6734494323484215,26.27928976175034,0.944422964433248,-998013.2281774794
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5735051314884294,-5.584350837783163,0.9813224087183616,329668.0744795092
F3,(1 - a)**3,0.4779566983751028,-2.918406885152017,0.9692510735087846,-1273795.4258039226
B1,1 / (a - (1 - a)),0.00038566041179969213,-0.020557296439150215,0.8510743953002519,320258.7771084611
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
