Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9708449665784261,-8.57907173628764,0.9827176565662357,37784.320951449794
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9693596060194282,-8.42453258048194,0.9913499698293832,52319.37866771813
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9687194143162059,-8.372893323524845,0.9869787702581927,57696.02778196722
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9681581891383075,-8.331564813882826,0.9908709069681031,65542.48567102844
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9672377341694038,-8.269571100865704,0.9996453600750131,73560.20678948922
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9655049196724576,-8.16633815830018,0.9975207674165234,99409.1800213997
G3,1 / (4*(1 - a)**3),0.9613641004261563,2.653592178683489,0.9537090990607412,118123.70392100625
G2,1 / (3*(1 - a)**2),0.961364100426156,3.980388268025234,0.9537090990545596,118123.70391904976
F3/4,4*(1 - a)**(3/4),0.9613641004261558,-10.614368714733954,0.9537090990477858,118123.70391722363
F2,(1 - a)**2,0.9613641004261556,-3.9803882680252327,0.953709099064062,118123.70392208332
F3/2,2*(1 - a)**(3/2),0.9613641004261556,-5.3071843573669755,0.9537090990608663,118123.70392105838
F1/A1,(1 - a),0.9613641004261556,-7.960776536050465,0.953709099060263,118123.70392095005
R2,2*(1 - a)**(1/2),0.9613641004261556,-15.921553072100933,0.9537090990545009,118123.70391902576
G1,1 / (2*(1 - a)),0.9613641004261556,7.960776536050465,0.9537090990537433,118123.70391883158
F1/3,(3/2)*(1 - a)**(1/3),0.9613641004261556,-23.8823296081514,0.9537090990508663,118123.70391775317
R3,3*(1 - a)**(2/3),0.9613641004261554,-11.941164804075697,0.9537090990651195,118123.70392283426
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.95644322564206,-7.757333558821707,0.911626061489145,180371.84612972257
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9546384195030218,-9.097948538100221,0.959051846208466,117956.86104127778
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9539366007565622,-4.858916120065076,0.886924043010912,210654.60523438026
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9537316362244441,-7.656698290256226,0.8976485209599848,196589.18862482236
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9383471768874199,-12.41784188741622,0.8242581930678725,312841.9828179936
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9383471768874199,-12.417841887416223,0.8242581930678725,312841.98281799356
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.936571688140546,-17.65267859897542,0.7975726188340655,387407.167229322
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8988522127226511,-25.45585727326709,0.7459897785976672,492446.96152949
P4,4*a**(3/4),0.7669717372723637,-107.31220799680753,0.9515436647841672,-1482728.1064210038
P2,2*a**(1/2),0.7669717372723635,-160.9683119952113,0.9515436647838962,-1482728.1064254963
D1,1 / (2*a),0.7669717372723635,80.48415599760565,0.9515436647838224,-1482728.1064203552
E2,a / 2,0.7669717372723635,-80.48415599760565,0.9515436647838121,-1482728.1064204318
P3/2,(2/3)/a**(1/2),0.7669717372723633,160.96831199521125,0.9515436647840565,-1482728.106427363
E1,a,0.7669717372723633,-80.48415599760563,0.9515436647838752,-1482728.1064205542
P3,3*a**(2/3),0.7669717372723633,-120.72623399640841,0.9515436647838267,-1482728.1064176762
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.7108947903858214,-8.024006068237922,0.9816762453800834,140956.28408240952
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.6600068183924233,69.91797134835136,0.9515648164977577,-1482604.2460845879
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.6000827543105847,63.89794553793455,0.9515754512860779,-1482541.6417844293
F3,(1 - a)**3,0.4495094367793886,-2.5120072862693283,0.9677912170472898,-1896243.4028699328
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.42840017878577163,46.33416310279548,0.9510139441299592,-1481242.1068760457
D2,1 / (-np.log(1 - a)),0.3966850802219985,-52.2073144984869,0.27442900378403223,968120.5023030469
B1,1 / (a - (1 - a)),0.00018583089973487078,-0.013625419235747498,0.8750583511660293,148360.0970223999
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
