Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9934459731151136,-9.886137385147041,0.9999385865272723,30131.58423507048
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9934011646640699,-10.091523649015095,0.9997022945653798,45762.99990215316
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9933576035169077,-9.752644516260037,0.9987143879179975,20008.593317292864
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9931271945086056,-9.589573908733753,0.9999760264559114,7567.811449814594
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9927837622755475,-10.447812074297676,0.9982412548498668,73497.3131091767
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.991757693457977,-9.12487332243502,0.9888646872083595,-28202.643236407785
F2,(1 - a)**2,0.9889436564161926,-5.606825684302648,0.9567881752835544,77877.18638537714
G3,1 / (4*(1 - a)**3),0.9889436564161924,3.7378837895350987,0.9567881752879585,77877.186386318
G1,1 / (2*(1 - a)),0.9889436564161922,11.213651368605293,0.9567881752919274,77877.18638714869
F1/A1,(1 - a),0.9889436564161922,-11.213651368605293,0.95678817528406,77877.18638552645
R2,2*(1 - a)**(1/2),0.988943656416192,-22.427302737210585,0.9567881752937436,77877.18638734659
F3/2,2*(1 - a)**(3/2),0.988943656416192,-7.475767579070196,0.9567881752829662,77877.18638536449
G2,1 / (3*(1 - a)**2),0.988943656416192,5.606825684302645,0.956788175277906,77877.18638418365
F3/4,4*(1 - a)**(3/4),0.9889436564161911,-14.951535158140382,0.956788175292511,77877.1863875661
R3,3*(1 - a)**(2/3),0.9889436564161911,-16.820477052907933,0.9567881752843241,77877.1863851462
F1/3,(3/2)*(1 - a)**(1/3),0.9889436564161902,-33.64095410581584,0.9567881752844027,77877.18638544988
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9802538488226965,-12.048503915676005,0.9227394128296362,147512.5440138485
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9734132259690912,-12.488794543229538,0.9080167394764446,172503.71440381464
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9675933407401004,-8.252958858635031,0.8956858500737411,195053.03949721856
P4,4*a**(3/4),0.9591915137980109,-38.33010933883075,0.9577575435656634,-307382.2916329068
P3/2,(2/3)/a**(1/2),0.9591915137980105,57.4951640082461,0.9577575435747272,-307382.2916419024
E1,a,0.9591915137980096,-28.747582004123032,0.957757543565846,-307382.29163215373
E2,a / 2,0.9591915137980092,-28.74758200412303,0.957757543565027,-307382.29163122963
P2,2*a**(1/2),0.9591915137980087,-57.495164008246036,0.9577575435747858,-307382.29164001
D1,1 / (2*a),0.9591915137980087,28.74758200412302,0.9577575435651965,-307382.2916323374
P3,3*a**(2/3),0.9591915137980083,-43.121373006184534,0.9577575435513237,-307382.29161857895
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9569311211940187,-7.514753491616061,0.9550272112293151,74937.44257562644
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9505129980465921,29.02208932773035,0.9577588148183523,-307376.44032802875
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9366559505092105,28.871864577112557,0.9577594335415097,-307373.4583081293
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8595782735496396,27.276764057753926,0.9574288307816726,-307028.3776738552
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.8313685132148712,-28.617606151477567,0.7357491898970391,396398.3552520023
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.8313685132148695,-28.61760615147752,0.7357491898970389,396398.35525200184
D2,1 / (-np.log(1 - a)),0.7883549593199236,38.46340110106302,0.93483248909257,-504475.99081555306
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.6289206226062147,-5.279123303478072,0.980952630358035,94116.52265251448
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.5658075856021585,-45.170291863902136,0.5151298978877608,545810.5189976773
F3,(1 - a)**3,0.37259796838467857,-2.8372268377383425,0.9921252090262912,-328814.23393113713
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.0010546784449542205,3.0475841109450776,0.00923822580841439,122440.79251969933
B1,1 / (a - (1 - a)),0.0007679405388382902,-0.016540257189872183,0.9238741703719064,101840.15524391209
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
