Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9773947151880047,-8.716712916346376,0.983285775810697,87440.23834440838
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9773841418885116,-8.684935818141248,0.9019386253287837,52233.35789020521
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9772717303351688,-8.726227243506491,0.9848686472120387,98302.44993557264
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9771273056625881,-8.733443930648415,0.9903275660556283,108191.36987886035
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9768334663578302,-8.743604349136682,0.999977150688411,123269.42274844284
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9761362970316989,-8.758743370624932,0.9963216131565584,164649.97906292859
F1/A1,(1 - a),0.9739548788324749,-8.782147674220083,0.9369719589257465,218411.5388632122
F2,(1 - a)**2,0.9739548788324749,-4.391073837110041,0.9369719589245149,218411.53886232746
G1,1 / (2*(1 - a)),0.9739548788324749,8.782147674220083,0.9369719589209431,218411.53885916187
F1/3,(3/2)*(1 - a)**(1/3),0.9739548788324747,-26.34644302266025,0.9369719589413409,218411.53887470593
G2,1 / (3*(1 - a)**2),0.9739548788324747,4.391073837110042,0.9369719589204939,218411.53885951993
F3/4,4*(1 - a)**(3/4),0.9739548788324744,-11.70953023229344,0.9369719589355839,218411.5388704144
R2,2*(1 - a)**(1/2),0.9739548788324744,-17.56429534844016,0.9369719589309975,218411.53886527685
G3,1 / (4*(1 - a)**3),0.9739548788324744,2.92738255807336,0.9369719589261695,218411.5388636639
F3/2,2*(1 - a)**(3/2),0.9739548788324742,-5.854765116146719,0.9369719589234119,218411.53886141846
R3,3*(1 - a)**(2/3),0.9739548788324742,-13.17322151133012,0.9369719589166297,218411.5388556745
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9707107128222074,-8.796153160139916,0.9617871721526571,367977.0371907986
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9687290329726987,-5.653090352395199,0.9546002263318437,453406.37362155743
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.968686662865181,-8.799556473981783,0.9576783923317952,413396.83477977547
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9539395645112377,-15.777750579639234,0.9282522535559072,773570.7497304395
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9539395645112377,-15.777750579639234,0.9282522535559065,773570.7497304389
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9504189421834462,-24.033334352789367,0.9143023779527314,1038752.1846448465
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9494595695397916,-8.409963217980131,0.9338106767984196,196074.6005802884
P2,2*a**(1/2),0.8993057740447854,-97.65681645683286,0.9566641510194317,-1222146.5691794672
P4,4*a**(3/4),0.8993057740447852,-65.10454430455523,0.9566641510193461,-1222146.5691810597
E1,a,0.8993057740447852,-48.82840822841643,0.9566641510192445,-1222146.56918241
D1,1 / (2*a),0.8993057740447852,48.82840822841643,0.9566641510191409,-1222146.5691831673
P3,3*a**(2/3),0.8993057740447852,-73.24261234262465,0.9566641510191203,-1222146.569185045
P3/2,(2/3)/a**(1/2),0.8993057740447852,97.65681645683287,0.9566641510190197,-1222146.5691842833
E2,a / 2,0.8993057740447847,-48.82840822841642,0.956664151019334,-1222146.5691817086
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8938547932223019,-38.04635065354877,0.8586223603012647,1491036.4347528915
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8140972926124989,44.46212708209519,0.9566782909288774,-1222075.9326746094
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7655438752476964,41.94936199789786,0.9566855720732903,-1222039.6703368514
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.6128120510891468,33.91841446032357,0.9566656690543333,-1222073.2549234321
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5957413495920686,-6.275581399616452,0.981638991278314,265125.1427847366
F3,(1 - a)**3,0.5081076380154922,-2.795030710125028,0.9640478356538439,-1553324.2503623643
D2,1 / (-np.log(1 - a)),0.042794728141920375,26.155080689624878,0.3275513230878962,-2602305.93341827
B1,1 / (a - (1 - a)),0.0005020143479961602,-0.025712836570779968,0.8919706108810885,270011.0562963328
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
