Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9814566506980915,9.346623005154873,0.9299012182337895,-797423.4546918158
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9810141836005103,9.316061399088543,0.9299006186677526,-797424.5632445138
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9783742832671495,9.39699937822909,0.9298178912548133,-797352.8803908792
P3,3*a**(2/3),0.9779366812337779,-13.853360619817758,0.9298998186762885,-797426.5784736391
E1,a,0.9779366812337768,-9.235573746545166,0.929899818680921,-797426.5784899056
P3/2,(2/3)/a**(1/2),0.9779366812337768,18.47114749309033,0.9298998186804974,-797426.5784911753
E2,a / 2,0.9779366812337765,-9.235573746545164,0.9298998186809002,-797426.5784895322
P4,4*a**(3/4),0.9779366812337765,-12.314098328726887,0.9298998186803462,-797426.5784862038
P2,2*a**(1/2),0.9779366812337765,-18.47114749309033,0.9298998186783913,-797426.5784823974
D1,1 / (2*a),0.9779366812337763,9.235573746545164,0.9298998186836626,-797426.5785040669
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9778953486720153,11.25594499808365,0.9808053291701612,-1876929.279826891
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9778953486720149,11.25594499808365,0.9808053291701616,-1876929.2798268911
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9778141764676379,10.63643707880544,0.9807353087793773,-1596969.7783498655
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9763939986571295,10.198444820496551,0.978652471752124,-1386678.007785561
D2,1 / (-np.log(1 - a)),0.9734950329989506,9.570372818661525,0.963836530145723,-1059843.0498710978
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9734927643202431,16.1457689833683,0.960189277270275,-4125664.0213105553
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9701935049534636,-4.217802644001893,0.9999528278090393,-732682.0761457256
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9670122781634249,-7.536895587224151,0.9999968398710567,-482185.2622136771
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.965020689175002,-9.380619408940012,0.9519582138471582,-370617.6243864708
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9640686914363685,-10.212890755593111,0.9996189233670858,-347515.62275442993
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9639797748113254,39.709670577332254,0.9408183425070772,-5813919.246288938
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9631464802293208,-10.992823950333086,0.8566713695364542,-274576.1399245043
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9613907894001037,-12.414018476086717,0.9792117919869725,-223591.8256002869
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9567875832351345,-15.81710555619787,0.1622430155584234,83970.62994722194
G2,1 / (3*(1 - a)**2),0.9205281626666061,17.31348718462816,0.9803767294719961,2591885.2263990194
G1,1 / (2*(1 - a)),0.9205281626666061,34.62697436925633,0.9803767294719901,2591885.2263990305
F1/3,(3/2)*(1 - a)**(1/3),0.9205281626666061,-103.88092310776898,0.9803767294719595,2591885.2263997295
G3,1 / (4*(1 - a)**3),0.9205281626666059,11.542324789752108,0.9803767294719999,2591885.2263989043
F2,(1 - a)**2,0.9205281626666059,-17.313487184628162,0.9803767294719973,2591885.2263990124
F3/2,2*(1 - a)**(3/2),0.9205281626666059,-23.084649579504212,0.9803767294719894,2591885.226399122
R2,2*(1 - a)**(1/2),0.9205281626666058,-69.25394873851263,0.9803767294720941,2591885.2263973984
R3,3*(1 - a)**(2/3),0.9205281626666058,-51.94046155388449,0.9803767294718936,2591885.226400489
F1/A1,(1 - a),0.9205281626666053,-34.62697436925632,0.9803767294719956,2591885.226399006
F3/4,4*(1 - a)**(3/4),0.9205281626666042,-46.16929915900837,0.9803767294720849,2591885.2263977253
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.7346416192915977,100.32774915896933,0.6310068386393717,-11157231.117532931
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5503047087317077,-2.9194259419542226,0.9639943899317923,3132651.606614898
F3,(1 - a)**3,0.19238107026424162,-4.241963237368696,0.9789069846336886,-969822.1473092594
B1,1 / (a - (1 - a)),0.00034084614630784714,0.026789924165122242,0.6595810168335597,2303322.793892667
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
